Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.08 (목),윤여권,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.08 (목),양우섭,34:20,9,0/3,0.0,3/4,75.0,3/7,42.9,0/0,0,1,2,3,0,7,2,0,1,3,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.08 (목),찰스 로드,45:0,26,12/19,63.2,0/0,0,12/19,63.2,2/3,66.7,3,6,9,3,1,3,1,2,3,0,10
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.08 (목),김현민,6:20,2,1/3,33.3,0/0,0,1/3,33.3,0/0,0,1,0,1,0,0,1,0,0,1,0,1
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.08 (목),김도수,11:21,2,0/0,0,0/1,0.0,0/1,0.0,2/2,100.0,2,0,2,0,1,0,0,0,1,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),신기성,10:50,0,0/1,0.0,0/1,0.0,0/2,0.0,0/0,0,0,0,0,0,2,1,1,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),강혁,35:1,7,1/3,33.3,1/3,33.3,2/6,33.3,2/2,100.0,2,4,6,0,7,1,0,0,2,0,1
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),이현호,26:24,2,1/1,100.0,0/2,0.0,1/3,33.3,0/4,0.0,0,3,3,0,1,0,0,0,4,0,1
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),이현민,12:36,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,0,0,0,1,1,1,0,2,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),이한권,20:9,4,0/1,0.0,0/2,0.0,0/3,0.0,4/4,100.0,0,4,4,0,0,1,0,0,5,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),임효성,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),주태수,0:53,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,2,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),정병국,22:47,5,2/3,66.7,0/1,0.0,2/4,50.0,1/2,50.0,0,3,3,0,1,2,0,0,0,0,2
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),허버트 힐,45:0,29,14/17,82.4,0/0,0,14/17,82.4,1/1,100.0,3,8,11,1,4,2,0,0,2,0,11
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),임창한,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),문태종,40:23,34,8/11,72.7,4/6,66.7,12/17,70.6,6/7,85.7,1,5,6,1,3,4,2,1,4,0,8
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.08 (목),함누리,10:57,0,0/1,0.0,0/1,0.0,0/2,0.0,0/0,0,0,0,0,0,0,1,0,0,1,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),이동준,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),자밀 왓킨스,31:18,11,5/9,55.6,0/0,0,5/9,55.6,1/2,50.0,2,4,6,1,0,6,1,2,5,0,5
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),추승균,27:55,15,5/11,45.5,1/3,33.3,6/14,42.9,2/2,100.0,3,1,4,0,0,0,0,0,3,0,2
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),이중원,1:33,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),정선규,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),임재현,35:25,10,3/7,42.9,1/4,25.0,4/11,36.4,1/1,100.0,0,1,1,0,3,4,2,0,5,0,2
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),신명호,27:2,2,0/2,0.0,0/3,0.0,0/5,0.0,2/2,100.0,3,3,6,0,1,1,3,0,4,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),유병재,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),하승진,37:19,22,11/13,84.6,0/0,0,11/13,84.6,0/1,0.0,6,6,12,1,2,1,0,0,2,0,11
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),정민수,24:10,8,2/8,25.0,0/1,0.0,2/9,22.2,4/5,80.0,1,4,5,1,1,3,1,0,3,0,2
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),김태홍,15:18,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,1,1,2,0,2,0,2,0,3,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.09 (금),김우람,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),김동우,39:35,7,0/0,0,2/7,28.6,2/7,28.6,1/1,100.0,2,4,6,0,1,2,0,1,1,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),양동근,40:0,9,2/4,50.0,1/5,20.0,3/9,33.3,2/2,100.0,0,1,1,0,8,2,1,0,2,0,1
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),박종천,7:8,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),함지훈,29:35,6,1/10,10.0,0/0,0,1/10,10.0,4/4,100.0,3,4,7,0,3,2,2,0,4,0,2
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),박구영,40:0,26,2/3,66.7,6/10,60.0,8/13,61.5,4/4,100.0,2,0,2,0,2,2,2,0,2,0,1
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),테렌스 레더,40:0,26,10/18,55.6,0/1,0.0,10/19,52.6,6/8,75.0,3,6,9,2,2,1,3,1,4,0,4
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),송창용,3:42,2,0/0,0,0/1,0.0,0/1,0.0,2/2,100.0,0,1,1,0,0,1,0,0,1,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),홍수화,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),류종현,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),이지원,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),김동량,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.09 (금),임상욱,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),표명일,10:0,0,0/2,0.0,0/0,0,0/2,0.0,0/0,0,1,0,1,0,2,1,0,0,1,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),조성민,33:13,11,1/3,33.3,2/5,40.0,3/8,37.5,3/4,75.0,0,2,2,0,2,3,2,0,3,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),조동현,10:37,3,1/2,50.0,0/1,0.0,1/3,33.3,1/1,100.0,1,2,3,0,0,0,0,0,1,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),박성운,20:58,6,0/1,0.0,2/4,50.0,2/5,40.0,0/0,0,0,0,0,0,2,1,0,0,2,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),송영진,31:43,7,3/4,75.0,0/1,0.0,3/5,60.0,1/2,50.0,2,1,3,0,2,1,1,0,3,0,2
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),박상오,37:56,27,4/8,50.0,6/10,60.0,10/18,55.6,1/2,50.0,0,2,2,0,2,2,2,0,1,0,3
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),김영환,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),윤여권,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),양우섭,7:16,2,1/1,100.0,0/1,0.0,1/2,50.0,0/0,0,0,0,0,0,1,1,0,0,2,0,1
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),찰스 로드,40:0,19,6/15,40.0,0/0,0,6/15,40.0,7/8,87.5,10,8,18,1,1,2,1,3,4,0,5
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),김현민,8:17,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,2,0,2,0,0,0,0,0,0,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.10 (토),김도수,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),신기성,9:59,3,0/0,0,1/1,100.0,1/1,100.0,0/0,0,0,1,1,0,1,1,0,0,2,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),강혁,31:0,18,6/8,75.0,2/4,50.0,8/12,66.7,0/0,0,0,1,1,0,1,2,2,0,4,0,4
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),이현호,22:25,2,1/3,33.3,0/1,0.0,1/4,25.0,0/1,0.0,1,1,2,0,0,0,0,0,5,0,1
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),이현민,9:58,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,3,0,1,0,1,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),이한권,3:13,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,1,0,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),임효성,2:55,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),주태수,17:11,1,0/1,0.0,0/0,0,0/1,0.0,1/2,50.0,2,1,3,0,3,2,0,0,3,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),정병국,20:0,7,2/4,50.0,1/1,100.0,3/5,60.0,0/0,0,1,0,1,0,1,1,1,0,2,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),허버트 힐,40:0,29,13/18,72.2,0/0,0,13/18,72.2,3/3,100.0,3,5,8,0,5,2,2,1,1,0,11
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),임창한,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),문태종,37:11,11,3/9,33.3,1/6,16.7,4/15,26.7,2/2,100.0,5,5,10,0,2,4,2,1,3,0,2
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.10 (토),함누리,6:8,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),김동우,27:12,9,1/1,100.0,2/5,40.0,3/6,50.0,1/1,100.0,0,1,1,0,0,0,0,0,2,0,1
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),양동근,40:0,17,2/4,50.0,4/9,44.4,6/13,46.2,1/2,50.0,1,4,5,0,10,0,2,0,2,0,2
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),박종천,4:35,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),함지훈,40:0,14,6/11,54.5,0/0,0,6/11,54.5,2/2,100.0,1,3,4,0,5,0,1,0,4,0,2
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),박구영,35:25,14,1/1,100.0,4/9,44.4,5/10,50.0,0/1,0.0,0,5,5,0,4,2,3,0,1,0,1
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),테렌스 레더,40:0,20,10/17,58.8,0/2,0.0,10/19,52.6,0/0,0,3,9,12,2,1,4,0,2,2,0,8
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),송창용,12:48,3,0/0,0,1/3,33.3,1/3,33.3,0/0,0,0,0,0,0,3,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),홍수화,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),류종현,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),이지원,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),김동량,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,전주 KCC 이지스,2012.03.11 (일),임상욱,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),이동준,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),자밀 왓킨스,40:0,12,6/11,54.5,0/0,0,6/11,54.5,0/1,0.0,2,6,8,1,4,4,0,2,2,0,6
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),추승균,39:45,17,6/11,54.5,0/2,0.0,6/13,46.2,5/5,100.0,1,0,1,0,5,3,1,0,3,0,4
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),이중원,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),정선규,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),임재현,36:50,9,0/5,0.0,3/4,75.0,3/9,33.3,0/0,0,0,2,2,0,4,1,2,0,2,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),신명호,12:57,3,0/1,0.0,1/2,50.0,1/3,33.3,0/0,0,0,1,1,0,1,0,1,0,2,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),유병재,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),하승진,38:11,13,6/11,54.5,0/0,0,6/11,54.5,1/2,50.0,2,12,14,1,2,2,0,1,3,0,6
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),전태풍,11:44,7,2/2,100.0,1/3,33.3,3/5,60.0,0/0,0,0,2,2,0,2,1,1,0,3,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),정민수,18:44,5,0/0,0,1/2,50.0,1/2,50.0,2/2,100.0,0,1,1,0,0,0,0,0,4,0,0
전주 KCC 이지스,울산 모비스 피버스,2012.03.11 (일),김태홍,1:49,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),신기성,22:33,12,3/4,75.0,2/2,100.0,5/6,83.3,0/0,0,1,1,2,0,5,1,2,0,0,0,1
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),강혁,19:37,6,0/1,0.0,1/3,33.3,1/4,25.0,3/7,42.9,0,1,1,0,1,3,0,0,2,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),이현호,23:3,1,0/1,0.0,0/1,0.0,0/2,0.0,1/2,50.0,1,2,3,0,1,0,0,0,4,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),이현민,13:36,9,3/3,100.0,1/1,100.0,4/4,100.0,0/0,0,1,0,1,0,0,1,0,0,2,0,1
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),이한권,11:41,0,0/2,0.0,0/1,0.0,0/3,0.0,0/0,0,0,0,0,0,0,0,0,1,4,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),임효성,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),주태수,8:37,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,1,0,1,0,1,1,0,0,1,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),정병국,4:33,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,1,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),허버트 힐,40:0,23,9/18,50.0,0/0,0,9/18,50.0,5/7,71.4,5,5,10,1,0,2,0,2,3,0,9
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),임창한,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),문태종,33:47,14,4/8,50.0,0/0,0,4/8,50.0,6/6,100.0,1,3,4,0,4,3,0,1,1,0,2
인천 전자랜드 엘리펀츠,부산 KT 소닉붐,2012.03.12 (월),함누리,22:33,8,4/5,80.0,0/3,0.0,4/8,50.0,0/0,0,1,1,2,0,0,0,1,0,2,0,2
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),표명일,2:18,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),조성민,28:6,18,6/6,100.0,1/4,25.0,7/10,70.0,3/4,75.0,1,2,3,0,6,2,1,0,3,0,1
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),조동현,28:27,13,2/5,40.0,2/3,66.7,4/8,50.0,3/3,100.0,1,0,1,0,1,3,2,0,3,0,1
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),박성운,12:39,3,0/0,0,1/1,100.0,1/1,100.0,0/0,0,0,0,0,0,2,0,1,0,3,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),송영진,34:47,8,1/1,100.0,2/3,66.7,3/4,75.0,0/0,0,0,4,4,0,1,0,0,0,3,0,1
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),박상오,22:13,0,0/3,0.0,0/3,0.0,0/6,0.0,0/0,0,0,2,2,0,3,1,0,0,4,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),김영환,2:14,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),윤여권,1:16,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),양우섭,25:3,6,3/4,75.0,0/1,0.0,3/5,60.0,0/0,0,3,1,4,0,4,1,2,0,3,0,1
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),찰스 로드,40:0,37,17/22,77.3,0/2,0.0,17/24,70.8,3/3,100.0,3,10,13,5,1,3,2,1,2,0,11
부산 KT 소닉붐,인천 전자랜드 엘리펀츠,2012.03.12 (월),김현민,2:57,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,1,0,1,0,0,0,0,0,0,0,0
