Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),홍경기,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),차바위,35:10,3,0/3,0.0,1/6,16.7,1/9,11.1,0/0,0,3,4,7,0,1,0,0,0,3,2,0
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),임준수,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),박봉진,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),강상재,28:1,20,7/10,70.0,1/2,50.0,8/12,66.7,3/3,100.0,2,2,4,0,0,1,3,0,2,5,4
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),김낙현,29:35,10,2/8,25.0,2/5,40.0,4/13,30.8,0/0,0,2,2,4,0,8,0,2,0,2,1,2
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),김정년,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),머피 할로웨이,21:48,15,7/14,50.0,0/0,0,7/14,50.0,1/2,50.0,1,5,6,0,4,1,1,0,1,2,6
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),섀넌 쇼터,18:12,19,4/11,36.4,3/6,50.0,7/17,41.2,2/3,66.7,3,3,6,0,5,1,0,0,0,4,4
인천 전자랜드 엘리펀츠,울산 현대모비스 피버스,2019.10.05 (토),전현우,25:55,10,3/4,75.0,1/1,100.0,4/5,80.0,1/3,33.3,1,1,2,0,0,1,0,0,2,1,2
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),한정원,23:31,9,3/3,100.0,1/1,100.0,4/4,100.0,0/0,0,3,0,3,0,1,1,1,0,2,0,2
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),신명호,5:59,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,1,0
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),송창용,18:14,9,0/1,0.0,3/5,60.0,3/6,50.0,0/0,0,0,1,1,0,1,0,0,1,2,3,0
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),이정현,31:51,24,6/12,50.0,2/6,33.3,8/18,44.4,6/8,75.0,1,4,5,0,1,4,1,1,2,5,5
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),정창영,11:57,4,2/2,100.0,0/0,0,2/2,100.0,0/0,0,1,1,2,0,1,1,1,0,1,0,2
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),최현민,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),리온 윌리엄스,25:56,12,4/9,44.4,0/0,0,4/9,44.4,4/5,80.0,4,6,10,0,2,1,1,0,1,3,4
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),송교창,19:16,8,1/5,20.0,2/4,50.0,3/9,33.3,0/2,0.0,1,4,5,0,4,0,0,0,5,3,1
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),최승욱,5:7,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),김국찬,36:57,20,3/11,27.3,4/11,36.4,7/22,31.8,2/2,100.0,3,4,7,0,5,1,0,0,3,1,2
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),유현준,27:15,5,1/1,100.0,1/3,33.3,2/4,50.0,0/0,0,1,2,3,0,4,1,0,0,1,1,1
전주 KCC 이지스,서울 SK 나이츠,2019.10.05 (토),조이 도시,18:57,8,4/5,80.0,0/0,0,4/5,80.0,0/2,0.0,5,7,12,0,0,2,1,0,1,3,4
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),송창무,1:19,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),김민수,31:33,9,3/6,50.0,1/5,20.0,4/11,36.4,0/0,0,0,3,3,0,0,0,1,0,4,1,2
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),애런 헤인즈,16:34,19,8/12,66.7,0/1,0.0,8/13,61.5,3/3,100.0,2,1,3,0,2,2,1,1,3,6,7
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),김우겸,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),변기훈,18:50,6,0/1,0.0,2/3,66.7,2/4,50.0,0/0,0,0,2,2,0,0,0,0,0,4,1,0
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),김선형,39:41,14,5/8,62.5,0/3,0.0,5/11,45.5,4/8,50.0,0,2,2,0,7,1,2,0,2,5,5
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),최부경,26:56,5,2/6,33.3,0/0,0,2/6,33.3,1/1,100.0,3,3,6,0,0,0,0,0,4,3,1
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),김건우,9:51,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),김동욱,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),최준용,41:19,20,2/6,33.3,5/7,71.4,7/13,53.8,1/2,50.0,0,6,6,0,2,0,2,1,3,3,2
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),최성원,10:31,3,0/0,0,1/2,50.0,1/2,50.0,0/0,0,0,0,0,0,2,2,0,0,0,0,0
서울 SK 나이츠,전주 KCC 이지스,2019.10.05 (토),자밀 워니,28:26,20,10/18,55.6,0/0,0,10/18,55.6,0/0,0,2,8,10,0,5,1,1,0,0,0,10
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),조성민,18:51,7,1/1,100.0,0/3,0.0,1/4,25.0,5/5,100.0,1,2,3,0,0,1,0,0,3,4,1
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),강병현,39:18,6,0/0,0,2/5,40.0,2/5,40.0,0/0,0,1,3,4,0,2,1,0,0,3,0,0
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),양우섭,1:16,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,1,0,0,0,0,0
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),김동량,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),김시래,34:45,3,0/8,0.0,1/2,50.0,1/10,10.0,0/0,0,0,4,4,0,10,2,2,0,1,3,0
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),정희재,32:22,13,2/5,40.0,2/6,33.3,4/11,36.4,3/7,42.9,3,8,11,0,1,0,0,0,4,5,1
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),이원대,24:1,5,1/1,100.0,1/3,33.3,2/4,50.0,0/0,0,0,3,3,0,1,1,0,0,3,1,1
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),유병훈,4:30,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,1,0,0,0,0,0
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),주지훈,20:26,11,5/11,45.5,0/0,0,5/11,45.5,1/5,20.0,5,3,8,0,0,1,0,0,2,4,2
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),정성우,4:31,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),버논 맥클린,24:20,12,6/15,40.0,0/0,0,6/15,40.0,0/0,0,10,7,17,0,4,1,0,1,2,1,6
창원 LG 세이커스,서울 삼성 썬더스,2019.10.05 (토),캐디 라렌,20:40,25,8/17,47.1,0/0,0,8/17,47.1,9/12,75.0,3,6,9,0,0,5,1,5,0,7,8
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),김동욱,37:19,7,2/2,100.0,1/5,20.0,3/7,42.9,0/0,0,1,6,7,0,4,0,2,0,3,1,2
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),문태영,6:28,0,0/2,0.0,0/0,0,0/2,0.0,0/0,0,1,1,2,0,1,0,0,0,0,0,0
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),이관희,32:40,15,4/8,50.0,2/6,33.3,6/14,42.9,1/3,33.3,3,6,9,0,1,1,1,0,1,4,4
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),장민국,6:46,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,1,0,1,0,0,0,0,0,1,0,0
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),김현수,2:2,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),임동섭,24:7,3,0/1,0.0,1/3,33.3,1/4,25.0,0/0,0,1,2,3,0,3,1,1,0,3,1,0
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),김준일,26:40,13,4/9,44.4,0/1,0.0,4/10,40.0,5/6,83.3,1,3,4,0,3,1,3,0,5,3,1
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),김광철,12:4,5,0/0,0,1/1,100.0,1/1,100.0,2/2,100.0,0,0,0,0,1,0,0,0,3,1,0
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),천기범,30:54,14,2/3,66.7,3/4,75.0,5/7,71.4,1/2,50.0,1,0,1,0,4,1,0,0,3,2,2
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),정희원,1:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),닉 미네라스,15:23,9,0/8,0.0,1/2,50.0,1/10,10.0,6/8,75.0,0,2,2,0,0,1,1,0,1,6,0
서울 삼성 썬더스,창원 LG 세이커스,2019.10.05 (토),델로이 제임스,29:37,17,4/8,50.0,3/8,37.5,7/16,43.8,0/0,0,1,7,8,0,4,2,3,3,4,0,4
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),이현민,19:37,2,0/1,0.0,0/2,0.0,0/3,0.0,2/2,100.0,1,2,3,0,4,0,0,0,1,2,0
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),박상오,1:44,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,1,0
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),김강선,7:5,1,0/0,0,0/0,0,0/0,0,1/2,50.0,0,0,0,0,0,1,1,0,1,1,0
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),허일영,26:5,8,2/6,33.3,0/3,0.0,2/9,22.2,4/4,100.0,0,5,5,0,0,0,4,0,2,5,1
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),최진수,30:37,14,4/6,66.7,1/6,16.7,5/12,41.7,3/5,60.0,3,1,4,0,2,1,0,2,3,4,4
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),함준후,10:38,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,1,1,0,0,0,0,0,2,0,0
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),임종일,11:12,4,1/1,100.0,0/2,0.0,1/3,33.3,2/3,66.7,0,1,1,0,0,1,0,0,1,2,1
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),장재석,22:40,4,2/4,50.0,0/0,0,2/4,50.0,0/0,0,2,6,8,0,1,0,0,3,2,0,2
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),이승현,30:22,11,2/3,66.7,1/4,25.0,3/7,42.9,4/4,100.0,2,4,6,0,0,2,0,0,0,4,2
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),마커스 랜드리,20:4,13,4/8,50.0,1/7,14.3,5/15,33.3,2/4,50.0,2,1,3,0,0,0,2,0,1,2,3
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),장태빈,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온 오리온스,안양 KGC 인삼공사,2019.10.05 (토),조던 하워드,19:56,14,2/2,100.0,1/6,16.7,3/8,37.5,7/8,87.5,0,2,2,0,3,3,2,0,2,4,1
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),양희종,26:40,6,0/1,0.0,2/4,50.0,2/5,40.0,0/0,0,0,7,7,0,5,1,1,1,3,1,0
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),기승호,1:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),이민재,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),박형철,3:44,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,3,0,0
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),오세근,27:57,14,5/12,41.7,0/0,0,5/12,41.7,4/6,66.7,2,4,6,0,3,2,0,1,2,4,4
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),배병준,16:56,7,0/1,0.0,2/4,50.0,2/5,40.0,1/2,50.0,0,1,1,0,1,0,1,0,1,1,0
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),문성곤,31:40,3,0/0,0,1/5,20.0,1/5,20.0,0/0,0,3,3,6,0,6,1,0,0,4,2,0
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),김철욱,12:3,2,1/3,33.3,0/0,0,1/3,33.3,0/0,0,1,2,3,0,0,0,0,0,1,1,1
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),박지훈,12:31,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,4,4,0,0,2,2,0,4,0,0
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),브랜든 브라운,27:31,18,6/11,54.5,2/2,100.0,8/13,61.5,0/2,0.0,4,11,15,1,1,3,2,0,1,4,5
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),변준형,27:29,9,3/7,42.9,1/2,50.0,4/9,44.4,0/0,0,1,1,2,0,3,2,0,0,4,2,3
안양 KGC 인삼공사,고양 오리온 오리온스,2019.10.05 (토),크리스 맥컬러,12:29,14,4/9,44.4,2/5,40.0,6/14,42.9,0/0,0,1,1,2,0,1,2,0,0,2,0,4
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),김영환,16:25,0,0/2,0.0,0/1,0.0,0/3,0.0,0/0,0,0,2,2,0,1,0,0,0,1,0,0
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),김현민,14:15,7,0/0,0,2/4,50.0,2/4,50.0,1/4,25.0,1,1,2,0,1,0,0,0,3,4,0
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),조상열,12:3,0,0/0,0,0/0,0,0/0,0,0/0,0,1,0,1,0,0,1,0,0,1,1,0
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),김윤태,18:22,6,1/3,33.3,1/3,33.3,2/6,33.3,1/2,50.0,1,0,1,0,3,2,1,0,1,3,1
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),김민욱,22:57,13,1/2,50.0,3/4,75.0,4/6,66.7,2/4,50.0,1,2,3,0,1,0,0,0,2,2,1
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),한희원,16:22,0,0/1,0.0,0/1,0.0,0/2,0.0,0/0,0,2,0,2,0,1,0,1,0,3,0,0
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),최성모,1:47,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,1,0,0,0,0,0
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),허훈,31:51,16,6/8,75.0,1/5,20.0,7/13,53.8,1/3,33.3,1,2,3,0,5,3,2,0,4,7,3
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),양홍석,27:48,8,2/4,50.0,1/3,33.3,3/7,42.9,1/2,50.0,3,2,5,0,3,5,0,0,2,2,2
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),박준영,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),알 쏜튼,15:26,12,4/6,66.7,1/5,20.0,5/11,45.5,1/2,50.0,2,4,6,0,0,0,1,1,1,1,3
부산 KT 소닉붐,서울 SK 나이츠,2019.10.06 (일),바이런 멀린스,22:44,18,5/10,50.0,2/5,40.0,7/15,46.7,2/3,66.7,1,5,6,2,2,2,3,1,1,2,5
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),송창무,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),김민수,17:1,9,2/4,50.0,1/3,33.3,3/7,42.9,2/2,100.0,0,2,2,0,2,1,0,0,4,3,2
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),애런 헤인즈,5:29,2,1/5,20.0,0/0,0,1/5,20.0,0/0,0,1,3,4,0,1,0,0,0,0,0,0
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),김우겸,3:20,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,2,0,0
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),변기훈,17:5,3,0/0,0,1/3,33.3,1/3,33.3,0/0,0,1,2,3,0,1,1,4,0,2,2,0
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),김선형,32:59,17,3/7,42.9,1/1,100.0,4/8,50.0,8/8,100.0,1,2,3,0,7,3,2,0,2,4,3
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),최부경,27:19,8,3/6,50.0,0/0,0,3/6,50.0,2/2,100.0,4,3,7,0,1,0,1,1,2,5,3
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),김건우,11:19,6,0/0,0,2/2,100.0,2/2,100.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),김동욱,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),최준용,36:40,14,2/4,50.0,3/3,100.0,5/7,71.4,1/3,33.3,1,3,4,0,2,2,2,0,2,3,1
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),최성원,14:17,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,0,2,2,0,0,0,0,1,5,1,0
서울 SK 나이츠,부산 KT 소닉붐,2019.10.06 (일),자밀 워니,34:31,29,14/22,63.6,0/1,0.0,14/23,60.9,1/2,50.0,1,7,8,1,5,5,0,0,2,1,14
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),김태술,15:50,3,0/1,0.0,1/4,25.0,1/5,20.0,0/0,0,0,1,1,0,3,1,0,0,4,0,0
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),윤호영,25:4,4,2/5,40.0,0/2,0.0,2/7,28.6,0/0,0,3,4,7,0,4,1,1,1,4,0,2
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),김태홍,13:13,5,0/2,0.0,1/1,100.0,1/3,33.3,2/2,100.0,0,2,2,0,0,0,0,1,2,1,0
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),김현호,21:9,10,2/3,66.7,2/3,66.7,4/6,66.7,0/1,0.0,0,3,3,0,2,0,0,0,1,1,1
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),유성호,5:5,3,1/1,100.0,0/0,0,1/1,100.0,1/2,50.0,2,1,3,0,0,0,0,0,2,1,0
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),김창모,3:13,0,0/0,0,0/0,0,0/0,0,0/0,0,1,0,1,0,0,1,0,0,1,1,0
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),김종규,29:5,15,6/10,60.0,0/1,0.0,6/11,54.5,3/4,75.0,1,6,7,1,1,4,1,0,2,4,6
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),김민구,14:12,8,2/2,100.0,1/4,25.0,3/6,50.0,1/4,25.0,1,2,3,0,3,2,0,0,3,2,2
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),허웅,30:29,13,1/3,33.3,3/6,50.0,4/9,44.4,2/5,40.0,0,0,0,0,1,4,1,0,1,7,1
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),윤성원,2:46,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,1,0,0,0,0,0
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),칼렙 그린,22:58,19,5/6,83.3,1/4,25.0,6/10,60.0,6/6,100.0,0,7,7,1,7,1,1,0,2,6,3
원주 DB 프로미,전주 KCC 이지스,2019.10.06 (일),치나누 오누아쿠,16:56,6,3/6,50.0,0/1,0.0,3/7,42.9,0/0,0,1,8,9,1,2,2,1,2,2,0,2
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),한정원,1:58,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),박성진,2:21,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),송창용,24:46,11,1/2,50.0,3/6,50.0,4/8,50.0,0/0,0,0,0,0,0,1,0,2,0,3,3,1
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),이정현,23:47,4,0/7,0.0,0/4,0.0,0/11,0.0,4/4,100.0,0,4,4,0,4,0,0,0,3,3,0
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),정창영,3:31,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,0,0,0,3,1,0
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),최현민,0:54,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),리온 윌리엄스,21:2,11,4/10,40.0,0/1,0.0,4/11,36.4,3/3,100.0,0,6,6,0,2,2,3,0,4,3,3
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),송교창,37:20,24,7/12,58.3,2/3,66.7,9/15,60.0,4/8,50.0,3,2,5,1,4,1,1,2,1,6,5
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),최승욱,11:12,4,1/1,100.0,0/1,0.0,1/2,50.0,2/3,66.7,1,1,2,0,0,0,0,0,0,3,1
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),김국찬,20:24,11,4/8,50.0,1/4,25.0,5/12,41.7,0/0,0,0,2,2,0,2,1,1,0,2,0,1
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),유현준,33:53,13,2/2,100.0,3/5,60.0,5/7,71.4,0/0,0,0,0,0,0,9,2,2,0,5,1,2
전주 KCC 이지스,원주 DB 프로미,2019.10.06 (일),조이 도시,18:52,4,1/4,25.0,0/0,0,1/4,25.0,2/7,28.6,1,10,11,0,0,3,2,0,2,4,1
