Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
안양 KGC 인삼공사,고양 오리온스,2013.03.22 (금),박상률,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),조상현,4:13,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,1,0,1,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),전형수,3:10,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,1,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),김동욱,35:55,6,3/6,50.0,0/1,0.0,3/7,42.9,0/0,0,1,1,2,0,1,1,2,0,5,0,1
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),정재홍,1:5,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),전태풍,37:36,6,0/3,0.0,2/7,28.6,2/10,20.0,0/0,0,0,1,1,0,8,6,1,1,4,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),조셉 테일러,12:46,8,4/8,50.0,0/1,0.0,4/9,44.4,0/0,0,0,3,3,3,1,1,0,3,2,0,3
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),최진수,33:56,14,3/7,42.9,1/4,25.0,4/11,36.4,5/6,83.3,5,4,9,0,0,2,1,1,2,0,3
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),조효현,2:7,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),김승원,5:56,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),리온 윌리엄스,27:14,8,4/7,57.1,0/0,0,4/7,57.1,0/0,0,3,6,9,0,1,4,1,0,4,0,4
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),김종범,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.22 (금),전정규,36:2,14,4/5,80.0,2/7,28.6,6/12,50.0,0/0,0,0,4,4,0,2,2,0,0,4,0,2
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),강혁,11:55,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,0,0,0,7,0,1,0,1,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),한정원,13:35,6,3/5,60.0,0/0,0,3/5,60.0,0/0,0,3,0,3,0,0,0,0,0,3,0,3
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),이현민,26:40,5,1/1,100.0,1/2,50.0,2/3,66.7,0/0,0,1,2,3,0,3,3,0,0,4,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),주태수,7:41,0,0/2,0.0,0/0,0,0/2,0.0,0/0,0,0,2,2,0,0,0,1,0,2,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),정영삼,28:5,11,3/9,33.3,1/1,100.0,4/10,40.0,2/2,100.0,0,2,2,0,1,1,1,0,1,0,1
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),정병국,3:54,0,0/1,0.0,0/1,0.0,0/2,0.0,0/0,0,0,0,0,0,1,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),리카르도 포웰,19:33,11,5/9,55.6,0/3,0.0,5/12,41.7,1/2,50.0,0,4,4,1,1,3,0,2,1,0,5
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),문태종,23:25,20,3/4,75.0,3/3,100.0,6/7,85.7,5/7,71.4,1,9,10,0,1,1,1,2,1,0,2
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),차바위,31:55,13,2/3,66.7,2/5,40.0,4/8,50.0,3/5,60.0,1,1,2,0,1,1,2,0,3,0,2
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),디앤젤로 카스토,20:27,7,2/7,28.6,0/0,0,2/7,28.6,3/6,50.0,2,2,4,2,1,0,1,0,4,0,2
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),김지완,9:26,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,1,0,0,0,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.23 (토),김상규,3:24,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),이규섭,20:0,3,0/0,0,1/3,33.3,1/3,33.3,0/0,0,2,2,4,0,0,0,0,0,2,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),이시준,33:25,18,2/5,40.0,4/7,57.1,6/12,50.0,2/2,100.0,0,2,2,0,2,1,2,0,4,0,2
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),이정석,36:53,9,3/3,100.0,1/5,20.0,4/8,50.0,0/0,0,0,6,6,0,7,3,1,0,1,0,3
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),황진원,6:36,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),우승연,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),이동준,15:36,2,0/4,0.0,0/0,0,0/4,0.0,2/2,100.0,1,1,2,0,1,2,0,1,3,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),오다티 블랭슨,13:27,3,1/3,33.3,0/1,0.0,1/4,25.0,1/1,100.0,0,1,1,0,0,0,0,0,4,0,1
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),유성호,10:40,2,1/2,50.0,0/0,0,1/2,50.0,0/0,0,0,0,0,0,0,1,0,0,5,0,1
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),이관희,7:16,2,1/1,100.0,0/2,0.0,1/3,33.3,0/0,0,0,0,0,0,1,0,0,0,1,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),박병우,1:27,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),대리언 타운스,26:33,19,9/10,90.0,0/0,0,9/10,90.0,1/1,100.0,3,7,10,0,1,8,1,1,3,0,5
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.23 (토),임동섭,28:7,5,1/4,25.0,1/4,25.0,2/8,25.0,0/0,0,0,2,2,0,0,1,1,0,2,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),김성철,14:14,6,0/1,0.0,2/2,100.0,2/3,66.7,0/0,0,0,1,1,0,1,0,0,1,1,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),은희석,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),양희종,34:6,11,2/3,66.7,1/3,33.3,3/6,50.0,4/5,80.0,2,2,4,0,1,1,1,0,4,0,1
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),김태술,27:53,4,1/5,20.0,0/0,0,1/5,20.0,2/4,50.0,0,1,1,0,4,2,1,1,2,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),정휘량,4:41,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,1,1,0,1,0,0,0,0,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),이정현,32:39,13,3/6,50.0,2/6,33.3,5/12,41.7,1/1,100.0,0,3,3,0,4,3,1,0,2,0,1
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),최현민,26:59,11,4/4,100.0,1/3,33.3,5/7,71.4,0/0,0,2,3,5,0,1,2,0,0,4,0,4
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),후안 파틸로,17:5,16,8/9,88.9,0/0,0,8/9,88.9,0/0,0,0,2,2,2,1,1,0,0,4,0,5
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),키브웨 트림,22:55,10,3/5,60.0,0/0,0,3/5,60.0,4/6,66.7,5,2,7,0,0,3,1,0,5,0,3
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),이원대,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),김윤태,19:28,6,0/0,0,2/3,66.7,2/3,66.7,0/0,0,1,1,2,0,0,0,3,0,0,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.24 (일),박상률,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),조상현,4:59,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,0,1,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),전형수,8:1,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,3,0,0,1,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),김동욱,32:13,6,1/7,14.3,1/5,20.0,2/12,16.7,1/1,100.0,1,4,5,0,3,0,4,0,5,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),정재홍,13:11,3,1/1,100.0,0/0,0,1/1,100.0,1/2,50.0,1,0,1,0,0,0,0,0,3,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),전태풍,26:51,11,2/4,50.0,2/2,100.0,4/6,66.7,1/2,50.0,0,2,2,0,1,4,2,0,2,0,1
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),조셉 테일러,13:40,16,8/11,72.7,0/0,0,8/11,72.7,0/1,0.0,0,1,1,2,0,0,0,3,1,0,8
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),최진수,40:0,18,3/5,60.0,2/4,50.0,5/9,55.6,6/6,100.0,2,3,5,0,1,1,0,0,3,0,3
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),조효현,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),김승원,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),리온 윌리엄스,26:20,12,5/9,55.6,0/0,0,5/9,55.6,2/4,50.0,6,2,8,0,1,1,0,1,4,0,5
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),김종범,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.24 (일),전정규,34:45,4,1/2,50.0,0/5,0.0,1/7,14.3,2/2,100.0,0,0,0,0,2,0,1,0,3,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),이현호,14:6,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,2,0,1,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),한정원,6:8,2,1/2,50.0,0/0,0,1/2,50.0,0/0,0,0,2,2,0,0,0,0,0,0,0,1
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),이현민,24:4,4,2/4,50.0,0/3,0.0,2/7,28.6,0/0,0,1,1,2,0,6,1,2,0,4,0,2
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),주태수,7:17,0,0/0,0,0/0,0,0/0,0,0/0,0,1,2,3,0,0,0,0,0,1,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),정영삼,17:5,5,2/5,40.0,0/3,0.0,2/8,25.0,1/1,100.0,1,1,2,0,1,1,0,0,2,0,1
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),정병국,18:41,6,2/5,40.0,0/2,0.0,2/7,28.6,2/2,100.0,0,1,1,0,1,0,0,0,4,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),리카르도 포웰,16:9,11,0/3,0.0,3/4,75.0,3/7,42.9,2/2,100.0,0,5,5,0,1,1,1,0,1,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),문태종,21:14,13,2/4,50.0,2/2,100.0,4/6,66.7,3/4,75.0,1,1,2,0,3,1,2,1,0,0,1
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),차바위,19:47,10,0/0,0,3/4,75.0,3/4,75.0,1/2,50.0,0,2,2,0,0,3,0,0,4,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),디앤젤로 카스토,23:51,7,3/5,60.0,0/0,0,3/5,60.0,1/2,50.0,1,7,8,0,0,3,5,0,3,0,2
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),김지완,15:56,5,1/3,33.3,1/3,33.3,2/6,33.3,0/0,0,0,3,3,0,2,1,0,0,0,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.25 (월),김상규,15:42,7,3/3,100.0,0/3,0.0,3/6,50.0,1/2,50.0,1,3,4,0,0,0,0,0,4,0,3
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),이규섭,19:16,4,0/5,0.0,1/5,20.0,1/10,10.0,1/1,100.0,1,3,4,0,1,0,1,0,2,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),이시준,27:48,6,0/2,0.0,1/5,20.0,1/7,14.3,3/4,75.0,2,1,3,0,1,2,0,0,3,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),이정석,29:51,7,3/4,75.0,0/3,0.0,3/7,42.9,1/2,50.0,0,4,4,0,5,2,2,0,3,0,1
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),황진원,12:57,1,0/0,0,0/1,0.0,0/1,0.0,1/2,50.0,0,0,0,0,0,1,0,0,0,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),우승연,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),이동준,24:24,6,3/6,50.0,0/0,0,3/6,50.0,0/0,0,2,5,7,0,2,3,0,0,2,0,2
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),오다티 블랭슨,10:22,2,0/4,0.0,0/1,0.0,0/5,0.0,2/4,50.0,0,2,2,0,0,1,0,0,0,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),박성훈,9:10,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,0,1,0,0,0,1,0,0,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),유성호,10:25,3,1/3,33.3,0/0,0,1/3,33.3,1/2,50.0,0,2,2,0,0,0,0,0,2,0,1
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),박병우,11:43,7,2/2,100.0,0/3,0.0,2/5,40.0,3/3,100.0,1,1,2,0,1,1,0,0,1,0,1
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),대리언 타운스,29:38,10,4/9,44.4,0/0,0,4/9,44.4,2/2,100.0,3,4,7,0,0,2,1,0,2,0,2
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.25 (월),임동섭,14:26,4,2/4,50.0,0/1,0.0,2/5,40.0,0/0,0,1,0,1,0,0,0,2,0,4,0,2
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),조상현,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),전형수,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),김동욱,40:0,15,6/13,46.2,1/5,20.0,7/18,38.9,0/0,0,1,4,5,0,4,1,3,0,1,0,5
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),정재홍,7:42,0,0/2,0.0,0/0,0,0/2,0.0,0/0,0,0,1,1,0,0,0,0,0,2,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),전태풍,38:36,16,3/6,50.0,1/4,25.0,4/10,40.0,7/9,77.8,1,1,2,0,12,1,3,1,1,0,3
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),조셉 테일러,6:42,2,1/2,50.0,0/0,0,1/2,50.0,0/2,0.0,2,2,4,0,0,1,1,0,3,0,1
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),최진수,35:48,10,4/7,57.1,0/2,0.0,4/9,44.4,2/4,50.0,1,3,4,0,0,0,1,0,5,0,2
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),조효현,0:20,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),김승원,1:42,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,0,0,0,0,0,0,0,0,0,0,1
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),리온 윌리엄스,33:18,30,13/18,72.2,0/0,0,13/18,72.2,4/6,66.7,4,10,14,0,1,3,1,0,3,0,11
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),김종범,5:22,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,1,0,0,0,0,0
고양 오리온스,안양 KGC 인삼공사,2013.03.26 (화),전정규,30:30,3,0/0,0,1/3,33.3,1/3,33.3,0/0,0,0,1,1,0,0,0,0,0,4,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),김성철,26:34,6,0/1,0.0,1/2,50.0,1/3,33.3,3/3,100.0,0,1,1,0,2,2,0,0,2,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),은희석,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),양희종,32:36,14,2/5,40.0,2/4,50.0,4/9,44.4,4/4,100.0,2,4,6,0,3,3,0,0,3,0,2
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),김태술,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),정휘량,17:44,2,1/1,100.0,0/1,0.0,1/2,50.0,0/0,0,0,3,3,0,2,0,0,0,1,0,1
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),이정현,24:50,11,3/5,60.0,1/6,16.7,4/11,36.4,2/2,100.0,1,3,4,0,2,2,0,0,4,0,1
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),최현민,22:16,6,1/2,50.0,1/2,50.0,2/4,50.0,1/2,50.0,0,0,0,0,2,1,1,1,4,0,1
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),후안 파틸로,13:46,11,4/8,50.0,0/0,0,4/8,50.0,3/4,75.0,1,3,4,0,0,2,1,0,1,0,1
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),키브웨 트림,26:14,20,8/9,88.9,0/0,0,8/9,88.9,4/5,80.0,3,5,8,0,1,4,1,1,3,0,8
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),이원대,3:0,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,0,1,0,0,0,0,0,0,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),김윤태,33:0,4,2/4,50.0,0/5,0.0,2/9,22.2,0/2,0.0,0,4,4,0,3,0,2,0,3,0,0
안양 KGC 인삼공사,고양 오리온스,2013.03.26 (화),박상률,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),김승현,8:55,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,1,0,0,1,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),이규섭,8:1,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,2,0,0,0,2,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),이시준,25:42,4,2/2,100.0,0/3,0.0,2/5,40.0,0/0,0,1,0,1,0,2,3,0,0,3,0,2
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),이정석,31:0,8,2/4,50.0,1/5,20.0,3/9,33.3,1/2,50.0,1,3,4,0,4,3,2,0,2,0,2
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),황진원,1:38,3,0/0,0,1/1,100.0,1/1,100.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),이동준,29:8,14,6/11,54.5,0/0,0,6/11,54.5,2/4,50.0,3,6,9,0,3,4,0,0,4,0,4
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),오다티 블랭슨,10:40,4,1/4,25.0,0/1,0.0,1/5,20.0,2/2,100.0,0,0,0,1,1,0,1,0,1,0,1
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),유성호,6:1,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),이관희,3:37,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,0,0,0,0,0,0,1,0,0,0,1
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),박병우,14:23,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,1,0,1,0,1,0,0,0,1,0,0
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),대리언 타운스,29:20,12,5/13,38.5,0/0,0,5/13,38.5,2/2,100.0,6,12,18,1,1,1,1,3,0,0,4
서울 삼성 썬더스,인천 전자랜드 엘리펀츠,2013.03.27 (수),임동섭,31:35,16,5/7,71.4,2/5,40.0,7/12,58.3,0/0,0,1,3,4,0,2,3,0,0,5,0,4
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),이현호,5:52,0,0/0,0,0/0,0,0/0,0,0/0,0,0,2,2,0,0,0,0,0,1,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),한정원,12:55,7,3/8,37.5,0/0,0,3/8,37.5,1/1,100.0,1,3,4,0,0,0,0,0,3,0,3
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),이현민,28:28,5,1/2,50.0,1/2,50.0,2/4,50.0,0/0,0,0,2,2,0,1,3,2,0,1,0,1
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),주태수,13:28,6,3/5,60.0,0/0,0,3/5,60.0,0/0,0,3,2,5,0,0,0,1,0,1,0,2
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),정영삼,21:31,5,1/2,50.0,1/2,50.0,2/4,50.0,0/0,0,1,0,1,0,3,0,0,0,1,0,1
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),정병국,3:37,0,0/1,0.0,0/1,0.0,0/2,0.0,0/0,0,0,1,1,0,0,0,0,0,0,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),리카르도 포웰,20:0,18,6/12,50.0,2/3,66.7,8/15,53.3,0/0,0,0,2,2,0,5,1,3,1,3,0,4
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),문태종,14:12,5,0/1,0.0,1/3,33.3,1/4,25.0,2/2,100.0,0,1,1,0,3,0,1,0,0,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),차바위,23:45,12,0/0,0,3/6,50.0,3/6,50.0,3/3,100.0,1,2,3,0,1,1,1,0,3,0,0
인천 전자랜드 엘리펀츠,서울 삼성 썬더스,2013.03.27 (수),디앤젤로 카스토,20:0,11,4/5,80.0,0/0,0,4/5,80.0,3/8,37.5,2,5,7,2,0,1,2,0,3,0,4
