Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),양동근,31:55,10,5/5,100.0,0/1,0.0,5/6,83.3,0/0,0,1,2,3,0,6,0,1,0,1,0,2
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),박종천,9:13,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,1,0,0,1,0,0
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),함지훈,30:13,18,8/12,66.7,0/0,0,8/12,66.7,2/2,100.0,1,4,5,0,3,1,0,1,2,0,3
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),박구영,22:27,3,0/0,0,1/3,33.3,1/3,33.3,0/0,0,1,6,7,0,3,0,0,0,0,0,0
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),천대현,1:44,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,1,0,0,1,0,0
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),문태영,28:47,16,8/12,66.7,0/2,0.0,8/14,57.1,0/0,0,1,6,7,0,3,2,4,0,1,0,3
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),김종근,12:20,2,0/1,0.0,0/1,0.0,0/2,0.0,2/2,100.0,0,2,2,0,3,0,0,0,1,0,0
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),로드 벤슨,14:13,14,6/9,66.7,0/0,0,6/9,66.7,2/4,50.0,2,4,6,2,0,3,0,0,3,0,4
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),이지원,12:21,4,1/2,50.0,0/0,0,1/2,50.0,2/2,100.0,0,0,0,0,0,0,0,0,1,0,1
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),리카르도 라틀리프,25:47,13,4/12,33.3,0/0,0,4/12,33.3,5/6,83.3,2,7,9,0,2,2,1,4,3,0,4
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),전준범,7:56,2,1/4,25.0,0/1,0.0,1/5,20.0,0/0,0,0,0,0,0,1,0,1,0,2,0,1
울산 모비스 피버스,서울 삼성 썬더스,2013.10.12 (토),이대성,3:4,5,1/1,100.0,1/1,100.0,2/2,100.0,0/0,0,0,1,1,0,1,0,0,0,1,0,1
서울 삼성 썬더스,울산 모비스 피버스,2013.10.12 (토),김승현,26:28,6,2/7,28.6,0/2,0.0,2/9,22.2,2/2,100.0,0,4,4,0,1,3,2,0,0,0,2
서울 삼성 썬더스,울산 모비스 피버스,2013.10.12 (토),이시준,25:49,14,4/4,100.0,1/2,50.0,5/6,83.3,3/3,100.0,2,3,5,0,1,1,0,0,2,0,4
서울 삼성 썬더스,울산 모비스 피버스,2013.10.12 (토),이정석,27:43,2,1/4,25.0,0/3,0.0,1/7,14.3,0/0,0,1,3,4,0,3,2,0,0,2,0,1
서울 삼성 썬더스,울산 모비스 피버스,2013.10.12 (토),우승연,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,울산 모비스 피버스,2013.10.12 (토),이동준,25:40,2,0/7,0.0,0/0,0,0/7,0.0,2/2,100.0,1,1,2,0,0,1,1,0,2,0,0
서울 삼성 썬더스,울산 모비스 피버스,2013.10.12 (토),차재영,18:55,3,0/2,0.0,1/3,33.3,1/5,20.0,0/0,0,1,1,2,0,1,1,3,0,3,0,0
서울 삼성 썬더스,울산 모비스 피버스,2013.10.12 (토),김명훈,6:25,4,2/2,100.0,0/0,0,2/2,100.0,0/0,0,1,0,1,0,0,0,0,0,2,0,1
서울 삼성 썬더스,울산 모비스 피버스,2013.10.12 (토),제스퍼 존슨,13:38,2,1/7,14.3,0/3,0.0,1/10,10.0,0/0,0,1,1,2,0,0,1,1,0,3,0,0
서울 삼성 썬더스,울산 모비스 피버스,2013.10.12 (토),김태주,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
