Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
인천 신세기 빅스,대전 현대 걸리버스,2000.11.04 (토),최호,6:58,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,1,0,0,0,0,0
인천 신세기 빅스,대전 현대 걸리버스,2000.11.04 (토),조성훈,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 신세기 빅스,대전 현대 걸리버스,2000.11.04 (토),우지원,33:2,4,2/4,50.0,0/3,0.0,2/7,28.6,0/0,0,0,4,4,0,1,3,1,0,4,0,0
인천 신세기 빅스,대전 현대 걸리버스,2000.11.04 (토),곽기완,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 신세기 빅스,대전 현대 걸리버스,2000.11.04 (토),강기중,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
인천 신세기 빅스,대전 현대 걸리버스,2000.11.04 (토),이은호,17:49,4,2/6,33.3,0/0,0,2/6,33.3,0/0,0,0,3,3,0,2,0,0,0,2,0,0
인천 신세기 빅스,대전 현대 걸리버스,2000.11.04 (토),조동현,27:46,10,2/3,66.7,0/0,0,2/3,66.7,6/6,100.0,1,4,5,0,0,1,4,0,3,0,0
인천 신세기 빅스,대전 현대 걸리버스,2000.11.04 (토),요나 에노사,40:0,20,9/15,60.0,0/0,0,9/15,60.0,2/4,50.0,1,8,9,3,2,4,1,2,1,0,0
인천 신세기 빅스,대전 현대 걸리버스,2000.11.04 (토),최병훈,26:24,3,1/1,100.0,0/2,0.0,1/3,33.3,1/2,50.0,1,0,1,0,1,0,1,0,4,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),조상현,40:0,30,8/8,100.0,3/7,42.9,11/15,73.3,5/11,45.5,1,4,5,0,4,2,1,1,3,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),윤호영,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),허영,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),재키 존스,39:1,12,6/10,60.0,0/2,0.0,6/12,50.0,0/2,0.0,3,5,8,0,7,5,1,2,2,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),신석,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),박도경,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),서장훈,40:0,26,11/22,50.0,1/3,33.3,12/25,48.0,1/5,20.0,3,11,14,0,0,1,0,1,0,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),송태균,3:7,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,3,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),로데릭 하니발,37:45,19,5/13,38.5,2/4,50.0,7/17,41.2,3/6,50.0,4,5,9,1,5,3,3,0,5,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),김성모,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),박준용,0:7,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
청주 SK 나이츠,여수 골드뱅크 클리커스,2000.11.04 (토),임재현,40:0,5,1/3,33.3,1/2,50.0,2/5,40.0,0/0,0,2,2,4,0,5,3,2,0,4,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),봉하민,20:28,3,0/0,0,1/4,25.0,1/4,25.0,0/0,0,0,2,2,0,2,1,0,0,3,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),정인교,10:0,2,1/2,50.0,0/1,0.0,1/3,33.3,0/0,0,0,1,1,0,1,0,0,0,0,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),박상욱,2:44,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),장창곤,33:26,19,3/7,42.9,4/10,40.0,7/17,41.2,1/4,25.0,0,3,3,0,1,2,3,1,1,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),김병천,25:6,13,4/8,50.0,1/3,33.3,5/11,45.5,2/2,100.0,2,3,5,0,3,0,0,0,3,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),김기만,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),윤훈원,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),제임스 하지스,40:0,13,6/9,66.7,0/0,0,6/9,66.7,1/2,50.0,1,7,8,3,2,0,1,2,3,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),말린 킴브루,37:16,32,2/3,66.7,7/13,53.8,9/16,56.3,7/8,87.5,3,2,5,0,2,4,0,1,3,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),김용식,15:46,9,3/6,50.0,1/1,100.0,4/7,57.1,0/0,0,3,1,4,0,5,0,1,0,4,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),정락영,15:14,6,3/3,100.0,0/1,0.0,3/4,75.0,0/0,0,0,2,2,0,1,2,1,0,3,0,0
여수 골드뱅크 클리커스,청주 SK 나이츠,2000.11.04 (토),현주엽,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),주희정,33:29,8,4/7,57.1,0/4,0.0,4/11,36.4,0/0,0,2,1,3,0,12,0,4,0,2,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),강병수,4:36,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,0,3,3,0,0,0,0,0,0,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),무스타파 호프,31:52,14,7/11,63.6,0/0,0,7/11,63.6,0/1,0.0,7,4,11,0,3,2,2,2,2,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),이창수,12:30,8,3/7,42.9,0/0,0,3/7,42.9,2/2,100.0,0,1,1,0,0,0,0,0,3,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),김희선,7:10,4,2/2,100.0,0/1,0.0,2/3,66.7,0/0,0,0,0,0,0,0,0,0,0,1,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),노기석,2:58,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,1,0,0,1,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),박상관,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),문경은,25:48,20,3/8,37.5,4/6,66.7,7/14,50.0,2/2,100.0,0,4,4,0,1,3,1,0,3,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),박성배,6:31,4,2/2,100.0,0/1,0.0,2/3,66.7,0/0,0,2,0,2,0,3,2,1,0,1,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),강혁,19:26,9,2/3,66.7,1/2,50.0,3/5,60.0,2/2,100.0,1,1,2,0,2,0,3,0,3,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),이규섭,22:9,7,2/3,66.7,0/1,0.0,2/4,50.0,3/4,75.0,0,1,1,0,0,1,0,1,4,0,0
수원 삼성 썬더스,대구 동양 오리온스,2000.11.04 (토),아티머스 맥클래리,33:31,24,11/20,55.0,0/3,0.0,11/23,47.8,2/4,50.0,2,8,10,0,2,3,2,1,2,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),이훈재,3:32,0,0/0,0,0/0,0,0/0,0,0/0,0,1,2,3,0,0,0,0,0,1,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),김병철,25:49,13,2/3,66.7,3/5,60.0,5/8,62.5,0/0,0,0,2,2,0,4,2,1,0,1,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),전희철,26:26,14,1/5,20.0,4/10,40.0,5/15,33.3,0/0,0,0,4,4,0,1,2,0,0,2,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),김광운,20:0,11,1/2,50.0,2/2,100.0,3/4,75.0,3/4,75.0,1,3,4,0,4,0,0,0,1,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),김상우,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),데이먼 플린트,29:23,10,5/12,41.7,0/3,0.0,5/15,33.3,0/0,0,3,3,6,1,3,4,2,2,2,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),이흥배,7:2,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),박재일,16:9,8,1/2,50.0,2/3,66.7,3/5,60.0,0/0,0,0,2,2,0,2,0,2,0,0,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),앨버트 리차드슨,21:6,6,2/5,40.0,0/0,0,2/5,40.0,2/2,100.0,3,7,10,0,0,7,0,0,2,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),정재훈,5:22,2,0/0,0,0/2,0.0,0/2,0.0,2/2,100.0,0,1,1,0,0,0,1,0,1,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),정구근,18:54,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,0,0,0,0,0,0,0,3,0,0
대구 동양 오리온스,수원 삼성 썬더스,2000.11.04 (토),박훈근,26:17,20,5/9,55.6,2/2,100.0,7/11,63.6,4/6,66.7,1,1,2,0,3,6,1,0,2,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),존 와센버그,40:0,27,12/13,92.3,0/0,0,12/13,92.3,3/3,100.0,7,6,13,0,7,5,3,0,4,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),지형근,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),양경민,40:0,7,3/6,50.0,0/5,0.0,3/11,27.3,1/1,100.0,0,2,2,0,2,0,0,2,2,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),신기성,40:0,22,4/6,66.7,4/9,44.4,8/15,53.3,2/2,100.0,3,2,5,0,3,0,2,0,3,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),모리스 조던,28:21,12,5/12,41.7,0/0,0,5/12,41.7,2/6,33.3,2,9,11,1,0,3,2,1,3,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),정한신,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),박준석,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),박종덕,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),김승기,2:43,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),송인호,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),정경호,11:39,2,1/3,33.3,0/0,0,1/3,33.3,0/0,0,1,1,2,0,0,1,0,0,1,0,0
원주 삼보 엑써스,창원 LG 세이커스,2000.11.04 (토),허재,37:17,28,7/11,63.6,2/7,28.6,9/18,50.0,8/10,80.0,0,5,5,0,8,3,3,0,4,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),에릭 이버츠,40:0,22,7/11,63.6,0/1,0.0,7/12,58.3,8/8,100.0,3,11,14,0,3,3,1,0,3,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),이정래,5:13,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),알렉스 모블리,39:46,18,8/13,61.5,0/0,0,8/13,61.5,2/3,66.7,5,8,13,0,1,3,1,2,2,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),허남영,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),이현주,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),조우현,39:46,13,2/7,28.6,2/8,25.0,4/15,26.7,3/4,75.0,1,1,2,0,4,3,2,0,5,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),조성원,40:0,28,7/11,63.6,4/10,40.0,11/21,52.4,2/2,100.0,0,1,1,0,3,3,3,0,4,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),김태진,14:22,5,1/1,100.0,1/2,50.0,2/3,66.7,0/0,0,0,0,0,0,2,0,0,1,4,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),구병두,2:4,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,1,0,0,0,0,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),이홍수,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),배길태,0:35,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,원주 삼보 엑써스,2000.11.04 (토),오성식,18:14,6,1/2,50.0,1/4,25.0,2/6,33.3,1/1,100.0,0,0,0,0,1,1,0,0,5,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),김도명,12:12,5,1/1,100.0,1/1,100.0,2/2,100.0,0/0,0,0,1,1,0,1,0,0,0,1,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),표필상,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),문필호,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),홍사붕,16:44,4,2/4,50.0,0/3,0.0,2/7,28.6,0/0,0,0,3,3,0,3,0,1,0,2,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),위성우,12:23,0,0/1,0.0,0/3,0.0,0/4,0.0,0/0,0,0,0,0,0,0,0,0,1,2,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),김성철,19:51,4,2/4,50.0,0/1,0.0,2/5,40.0,0/0,0,0,2,2,0,0,1,1,0,2,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),은희석,23:16,1,0/0,0,0/2,0.0,0/2,0.0,1/2,50.0,1,3,4,0,4,1,0,0,1,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),오광택,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),리온 데릭스,40:0,16,8/12,66.7,0/0,0,8/12,66.7,0/0,0,4,9,13,0,4,5,0,2,4,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),데니스 에드워즈,40:0,40,18/24,75.0,0/0,0,18/24,75.0,4/7,57.1,1,8,9,1,4,2,2,0,3,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),김재훈,35:34,16,4/6,66.7,2/4,50.0,6/10,60.0,2/5,40.0,2,2,4,0,3,2,2,0,4,0,0
안양 SBS 스타즈,부산 기아 엔터프라이즈,2000.11.04 (토),김상식,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),김영만,38:7,27,9/14,64.3,2/5,40.0,11/19,57.9,3/7,42.9,5,3,8,0,1,3,1,0,4,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),김동언,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),조동기,20:6,4,2/2,100.0,0/0,0,2/2,100.0,0/0,0,1,1,2,0,0,1,1,0,4,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),김정인,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),하상윤,15:45,6,0/0,0,2/3,66.7,2/3,66.7,0/0,0,2,0,2,0,3,0,0,0,2,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),이병석,9:51,2,1/1,100.0,0/1,0.0,1/2,50.0,0/0,0,0,0,0,0,0,1,0,0,1,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),듀안 스펜서,40:0,21,9/21,42.9,1/1,100.0,10/22,45.5,0/1,0.0,2,11,13,1,2,2,2,1,2,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),루이스 로프튼,32:2,17,4/9,44.4,2/6,33.3,6/15,40.0,3/6,50.0,3,3,6,0,3,0,3,0,2,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),정진영,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),길도익,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),송태영,19:54,3,0/1,0.0,1/4,25.0,1/5,20.0,0/0,0,1,2,3,0,1,0,1,0,3,0,0
부산 기아 엔터프라이즈,안양 SBS 스타즈,2000.11.04 (토),강동희,24:15,4,2/4,50.0,0/1,0.0,2/5,40.0,0/0,0,1,1,2,0,5,3,0,0,1,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),김영만,40:0,27,5/14,35.7,5/8,62.5,10/22,45.5,2/3,66.7,0,0,0,0,0,2,2,0,4,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),김동언,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),조동기,12:41,2,1/1,100.0,0/0,0,1/1,100.0,0/1,0.0,0,1,1,0,1,0,0,1,0,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),하상윤,10:0,3,0/1,0.0,1/1,100.0,1/2,50.0,0/0,0,0,1,1,0,2,0,0,0,3,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),이병석,10:14,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,0,0,0,0,3,1,0,0,5,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),듀안 스펜서,39:40,24,11/23,47.8,0/0,0,11/23,47.8,2/2,100.0,5,10,15,0,3,1,0,0,3,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),루이스 로프튼,28:27,10,2/5,40.0,1/3,33.3,3/8,37.5,3/6,50.0,1,6,7,0,3,3,1,2,4,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),정진영,5:4,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,1,1,0,0,1,0,0,1,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),박재현,1:15,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,1,0,0,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),길도익,11:23,10,2/4,50.0,2/5,40.0,4/9,44.4,0/1,0.0,0,1,1,0,0,0,0,0,1,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),송태영,16:16,3,0/3,0.0,1/1,100.0,1/4,25.0,0/0,0,0,1,1,0,1,1,0,0,3,0,0
부산 기아 엔터프라이즈,수원 삼성 썬더스,2000.11.05 (일),강동희,25:0,10,2/2,100.0,2/5,40.0,4/7,57.1,0/0,0,1,3,4,0,6,0,1,1,3,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),주희정,24:30,9,3/5,60.0,0/3,0.0,3/8,37.5,3/3,100.0,0,3,3,0,2,1,0,0,2,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),강병수,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),무스타파 호프,32:54,20,9/13,69.2,0/0,0,9/13,69.2,2/3,66.7,2,7,9,0,0,4,0,1,4,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),이창수,4:48,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,1,1,2,0,1,1,0,0,1,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),김희선,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),박상관,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),문경은,35:35,12,1/2,50.0,3/7,42.9,4/9,44.4,1/2,50.0,0,2,2,0,3,2,1,1,1,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),박성배,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),강혁,22:13,14,0/5,0.0,3/5,60.0,3/10,30.0,5/5,100.0,2,2,4,0,3,0,1,0,3,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),이규섭,40:0,17,7/12,58.3,0/2,0.0,7/14,50.0,3/4,75.0,2,3,5,0,1,3,1,0,3,0,0
수원 삼성 썬더스,부산 기아 엔터프라이즈,2000.11.05 (일),아티머스 맥클래리,40:0,21,8/11,72.7,0/1,0.0,8/12,66.7,5/8,62.5,3,14,17,0,7,3,2,2,4,0,0
