Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),배상우,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),박영진,32:0,6,2/3,66.7,0/0,0,2/3,66.7,2/4,50.0,2,2,4,0,1,1,0,0,1,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),허남영,20:0,2,0/3,0.0,0/0,0,0/3,0.0,2/2,100.0,2,0,2,0,0,0,2,0,5,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),김병철,40:0,27,7/10,70.0,4/9,44.4,11/19,57.9,1/2,50.0,1,4,5,0,4,1,1,0,3,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),이현주,10:0,0,0/1,0.0,0/2,0.0,0/3,0.0,0/0,0,0,0,0,0,1,1,0,0,4,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),이흥섭,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),전희철,20:0,6,3/10,30.0,0/1,0.0,3/11,27.3,0/0,0,0,3,3,0,1,3,0,1,3,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),김광운,18:0,5,1/2,50.0,1/1,100.0,2/3,66.7,0/0,0,0,3,3,0,3,1,2,0,1,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),이창욱,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),로이 해먼즈,20:0,7,3/6,50.0,0/0,0,3/6,50.0,1/1,100.0,3,1,4,0,0,1,2,1,3,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),토니 매디슨,40:0,29,8/12,66.7,1/4,25.0,9/16,56.3,10/14,71.4,3,7,10,0,7,4,3,0,1,0,0
대구 동양 오리온스,광주 나산 플라망스,1997.04.01 (화),정재훈,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
광주 나산 플라망스,대구 동양 오리온스,1997.04.01 (화),박상욱,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
광주 나산 플라망스,대구 동양 오리온스,1997.04.01 (화),이병률,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
광주 나산 플라망스,대구 동양 오리온스,1997.04.01 (화),김승환,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
광주 나산 플라망스,대구 동양 오리온스,1997.04.01 (화),김영주,4:0,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,0,1,0,0,0,0,0,0,0,0
광주 나산 플라망스,대구 동양 오리온스,1997.04.01 (화),김현국,28:0,2,1/2,50.0,0/1,0.0,1/3,33.3,0/0,0,2,2,4,0,3,1,0,0,4,0,0
광주 나산 플라망스,대구 동양 오리온스,1997.04.01 (화),채명석,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
광주 나산 플라망스,대구 동양 오리온스,1997.04.01 (화),이호재,3:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
