Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
안양 KGC 인삼공사,전주 KCC 이지스,2021.10.09 (토),오마리 스펠맨,27:35,23,4/7,57.1,5/11,45.5,9/18,50.0,0/0,0,0,9,9,1,2,1,0,4,3,2,3
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),송창용,3:34,3,0/0,0,1/1,100.0,1/1,100.0,0/0,0,0,1,1,0,0,0,0,0,0,0,0
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),이정현,33:21,13,2/5,40.0,3/9,33.3,5/14,35.7,0/0,0,0,2,2,0,8,3,0,0,3,3,1
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),정창영,28:39,7,2/2,100.0,0/4,0.0,2/6,33.3,3/3,100.0,0,3,3,0,3,2,0,0,2,3,2
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),라건아,28:46,20,7/10,70.0,1/3,33.3,8/13,61.5,3/6,50.0,9,9,18,0,1,0,0,0,0,5,5
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),김지완,25:10,3,0/3,0.0,1/3,33.3,1/6,16.7,0/0,0,0,1,1,0,1,1,0,0,4,0,0
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),김상규,15:56,7,2/5,40.0,1/2,50.0,3/7,42.9,0/0,0,6,2,8,0,0,1,1,1,1,0,2
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),유병훈,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),전준범,5:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,1,0,0,0,0,0,0
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),송교창,21:44,11,3/8,37.5,1/5,20.0,4/13,30.8,2/2,100.0,0,4,4,0,0,2,0,0,1,2,3
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),이진욱,13:17,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,2,0,0,0,1,1,0
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),유현준,13:19,6,0/0,0,2/5,40.0,2/5,40.0,0/0,0,0,1,1,0,0,1,0,0,0,1,0
전주 KCC 이지스,안양 KGC 인삼공사,2021.10.09 (토),라타비우스 윌리엄스,11:14,6,3/4,75.0,0/1,0.0,3/5,60.0,0/1,0.0,2,2,4,0,0,0,1,0,0,1,3
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),오용준,4:53,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),김강선,13:22,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,1,0,0,0,2,0,0
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),최현민,19:12,3,0/1,0.0,1/1,100.0,1/2,50.0,0/0,0,1,1,2,0,1,0,0,0,1,2,0
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),이대성,32:14,21,4/10,40.0,2/3,66.7,6/13,46.2,7/9,77.8,2,1,3,0,5,3,2,0,1,7,4
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),한호빈,20:38,11,2/2,100.0,2/7,28.6,4/9,44.4,1/1,100.0,0,0,0,0,2,0,1,0,1,1,2
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),최승욱,12:25,2,1/1,100.0,0/1,0.0,1/2,50.0,0/0,0,1,0,1,0,1,0,1,1,0,0,1
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),이승현,27:22,12,4/9,44.4,1/3,33.3,5/12,41.7,1/1,100.0,2,7,9,0,4,0,1,1,2,4,2
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),이종현,12:38,8,4/6,66.7,0/0,0,4/6,66.7,0/0,0,0,2,2,0,1,2,1,2,2,1,2
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),김진유,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),머피 할로웨이,25:13,18,8/11,72.7,0/0,0,8/11,72.7,2/3,66.7,1,6,7,2,4,1,0,0,1,2,7
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),미로슬라브 라둘리차,14:47,6,1/6,16.7,0/0,0,1/6,16.7,4/5,80.0,1,1,2,0,1,1,0,1,2,3,1
고양 오리온 오리온스,서울 SK 나이츠,2021.10.09 (토),이정현,17:16,6,3/5,60.0,0/1,0.0,3/6,50.0,0/0,0,0,1,1,0,3,2,0,0,2,0,3
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),양우섭,14:22,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,0,2,2,0,4,0,0,0,0,1,1
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),허일영,20:30,11,3/6,50.0,1/2,50.0,4/8,50.0,2/2,100.0,2,4,6,0,0,1,0,0,3,2,2
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),김선형,26:50,11,3/6,50.0,1/4,25.0,4/10,40.0,2/2,100.0,1,0,1,0,6,0,1,0,3,2,3
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),최부경,18:35,8,4/7,57.1,0/0,0,4/7,57.1,0/0,0,2,2,4,0,0,1,1,1,3,1,1
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),김승원,2:35,2,1/2,50.0,0/0,0,1/2,50.0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),리온 윌리엄스,10:16,4,2/4,50.0,0/0,0,2/4,50.0,0/0,0,3,0,3,0,1,0,1,0,0,1,2
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),이현석,4:2,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),최원혁,17:8,7,1/2,50.0,1/1,100.0,2/3,66.7,2/2,100.0,1,2,3,0,3,0,1,0,5,2,1
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),최준용,18:51,16,3/5,60.0,2/5,40.0,5/10,50.0,4/5,80.0,0,2,2,0,1,1,0,0,2,3,1
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),안영준,27:30,18,4/9,44.4,3/4,75.0,7/13,53.8,1/2,50.0,1,3,4,0,5,3,2,0,2,2,4
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),자밀 워니,29:43,26,13/18,72.2,0/2,0.0,13/20,65.0,0/0,0,5,9,14,1,3,1,0,0,0,1,13
서울 SK 나이츠,고양 오리온 오리온스,2021.10.09 (토),오재현,9:38,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),이현민,7:39,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,1,0,0,4,1,0
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),함지훈,20:48,14,3/7,42.9,2/2,100.0,5/9,55.6,2/2,100.0,1,1,2,0,2,1,1,0,1,5,3
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),최진수,17:14,0,0/4,0.0,0/2,0.0,0/6,0.0,0/0,0,0,1,1,0,0,1,0,0,1,0,0
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),장재석,22:1,16,6/10,60.0,0/0,0,6/10,60.0,4/7,57.1,4,5,9,0,1,1,0,1,4,7,6
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),정성호,4:51,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),김영현,8:55,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,1,0,1,0,4,0,0
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),김수찬,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),서명진,29:32,21,4/5,80.0,4/6,66.7,8/11,72.7,1/1,100.0,1,1,2,0,8,0,0,0,2,2,3
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),얼 클락,35:6,10,4/9,44.4,0/3,0.0,4/12,33.3,2/2,100.0,0,8,8,1,4,3,0,5,1,2,2
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),이우석,29:23,13,5/8,62.5,1/4,25.0,6/12,50.0,0/2,0.0,0,4,4,0,2,4,0,0,3,2,4
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),신민석,21:42,9,3/3,100.0,1/4,25.0,4/7,57.1,0/0,0,1,2,3,0,0,0,1,1,1,2,3
울산 현대모비스 피버스,대구 한국가스공사 페가수스,2021.10.09 (토),김동준,2:49,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,1,1,2,0,0,1,0,0,1,0,0
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),정영삼,18:36,4,2/3,66.7,0/0,0,2/3,66.7,0/0,0,0,1,1,0,1,0,0,0,1,2,1
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),민성주,5:19,0,0/0,0,0/0,0,0/0,0,0/0,0,1,0,1,0,1,0,1,0,1,0,0
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),차바위,32:44,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,0,2,2,0,3,1,3,0,2,1,1
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),조상열,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),이대헌,28:7,19,9/14,64.3,0/1,0.0,9/15,60.0,1/2,50.0,1,2,3,1,2,0,1,2,4,2,7
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),두경민,20:17,8,1/4,25.0,1/6,16.7,2/10,20.0,3/3,100.0,0,3,3,0,1,0,1,0,0,2,1
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),임준수,1:33,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),김낙현,30:35,21,3/6,50.0,4/8,50.0,7/14,50.0,3/5,60.0,0,2,2,0,5,0,0,1,2,9,3
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),전현우,16:37,5,1/1,100.0,0/1,0.0,1/2,50.0,3/3,100.0,1,3,4,0,1,0,0,0,2,2,1
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),클리프 알렉산더,11:5,3,1/1,100.0,0/0,0,1/1,100.0,1/2,50.0,0,2,2,0,1,1,0,0,1,1,1
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),앤드류 니콜슨,28:55,32,11/17,64.7,2/3,66.7,13/20,65.0,4/4,100.0,2,4,6,1,3,2,2,0,3,3,11
대구 한국가스공사 페가수스,울산 현대모비스 피버스,2021.10.09 (토),신승민,6:12,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,2,2,0,2,1,0,0,5,0,0
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),김동욱,25:57,9,0/5,0.0,2/3,66.7,2/8,25.0,3/3,100.0,0,2,2,0,2,0,1,0,1,1,0
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),김영환,20:19,2,1/1,100.0,0/4,0.0,1/5,20.0,0/1,0.0,0,1,1,0,1,1,2,0,0,1,1
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),김현민,1:31,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,2,0,0
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),김윤태,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),최창진,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),정성우,26:44,17,5/9,55.6,2/5,40.0,7/14,50.0,1/2,50.0,0,1,1,0,4,1,0,0,1,2,3
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),양홍석,30:3,11,1/3,33.3,2/7,28.6,3/10,30.0,3/5,60.0,1,6,7,0,3,3,3,0,0,4,1
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),박준영,6:18,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,1,2,0,1,0,0,0,0,0,0
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),캐디 라렌,14:5,6,2/8,25.0,0/1,0.0,2/9,22.2,2/2,100.0,2,4,6,0,0,1,0,1,3,1,1
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),박지원,23:23,5,0/6,0.0,1/4,25.0,1/10,10.0,2/2,100.0,0,3,3,0,1,1,3,0,0,2,0
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),마이크 마이어스,25:55,9,4/9,44.4,0/0,0,4/9,44.4,1/2,50.0,4,7,11,1,2,0,0,1,3,4,4
수원 KT 소닉붐,원주 DB 프로미,2021.10.10 (일),하윤기,25:45,8,2/6,33.3,0/0,0,2/6,33.3,4/6,66.7,2,1,3,0,0,3,1,2,2,3,2
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),윤호영,11:26,3,1/2,50.0,0/0,0,1/2,50.0,1/2,50.0,1,1,2,0,1,1,0,1,3,1,1
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),박찬희,29:2,4,2/2,100.0,0/3,0.0,2/5,40.0,0/2,0.0,1,5,6,0,8,2,1,0,0,3,2
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),김종규,29:10,15,6/11,54.5,1/3,33.3,7/14,50.0,0/0,0,1,5,6,1,0,4,1,4,2,2,4
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),허웅,29:18,26,4/6,66.7,6/8,75.0,10/14,71.4,0/0,0,1,4,5,0,6,3,0,1,0,2,2
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),김영훈,4:43,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,0,0,0,2,0,0
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),김철욱,6:56,0,0/2,0.0,0/0,0,0/2,0.0,0/0,0,0,1,1,0,0,0,0,0,3,0,0
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),박상권,3:38,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),김훈,21:39,5,1/2,50.0,1/2,50.0,2/4,50.0,0/0,0,0,1,1,0,0,1,0,0,1,1,1
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),나카무라 타이치,13:26,2,1/3,33.3,0/2,0.0,1/5,20.0,0/0,0,1,2,3,0,1,1,1,0,2,0,1
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),얀테 메이튼,12:20,4,1/6,16.7,0/1,0.0,1/7,14.3,2/2,100.0,2,0,2,0,1,1,1,1,4,2,1
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),레나드 프리먼,27:40,7,3/9,33.3,0/1,0.0,3/10,30.0,1/1,100.0,3,13,16,0,2,0,1,3,1,1,3
원주 DB 프로미,수원 KT 소닉붐,2021.10.10 (일),정호영,10:42,7,2/3,66.7,1/2,50.0,3/5,60.0,0/0,0,0,0,0,0,0,1,0,0,0,0,2
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),김동량,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),장민국,17:40,10,0/0,0,3/4,75.0,3/4,75.0,1/2,50.0,0,2,2,0,0,3,1,1,3,3,0
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),김시래,29:32,2,1/5,20.0,0/1,0.0,1/6,16.7,0/1,0.0,0,4,4,0,8,2,0,0,2,2,1
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),김현수,25:11,18,3/5,60.0,3/5,60.0,6/10,60.0,3/3,100.0,0,1,1,0,1,1,1,0,3,3,2
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),임동섭,28:38,7,1/5,20.0,1/3,33.3,2/8,25.0,2/2,100.0,0,2,2,0,4,0,0,1,4,2,0
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),이동엽,28:18,12,2/3,66.7,2/3,66.7,4/6,66.7,2/3,66.7,1,3,4,0,7,3,1,0,3,3,1
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),아이제아 힉스,19:18,22,10/12,83.3,0/2,0.0,10/14,71.4,2/3,66.7,2,4,6,1,1,4,1,1,4,3,9
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),박민우,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),차민석,7:26,5,2/4,50.0,0/1,0.0,2/5,40.0,1/2,50.0,2,1,3,0,0,1,0,0,2,2,2
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),전형준,4:29,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),다니엘 오셰푸,20:42,14,7/11,63.6,0/0,0,7/11,63.6,0/0,0,2,5,7,2,2,2,0,2,2,1,7
서울 삼성 썬더스,창원 LG 세이커스,2021.10.10 (일),이원석,18:46,10,2/2,100.0,1/1,100.0,3/3,100.0,3/3,100.0,0,0,0,0,1,0,0,1,1,3,2
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),변기훈,29:34,11,1/6,16.7,2/4,50.0,3/10,30.0,3/3,100.0,1,1,2,0,2,1,0,0,5,2,1
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),이관희,25:45,12,1/5,20.0,1/3,33.3,2/8,25.0,7/8,87.5,0,0,0,0,2,0,0,0,4,6,1
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),정희재,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),서민수,8:39,0,0/1,0.0,0/2,0.0,0/3,0.0,0/0,0,0,2,2,0,0,0,0,0,0,0,0
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),한상혁,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),이재도,36:38,19,4/8,50.0,2/10,20.0,6/18,33.3,5/5,100.0,6,3,9,0,6,4,2,0,1,5,3
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),김준일,17:35,6,3/4,75.0,0/0,0,3/4,75.0,0/0,0,0,2,2,0,1,4,2,0,4,2,3
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),정해원,27:1,6,0/0,0,2/5,40.0,2/5,40.0,0/0,0,0,2,2,0,1,0,0,0,2,1,0
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),박정현,13:46,2,1/2,50.0,0/1,0.0,1/3,33.3,0/0,0,1,2,3,0,1,0,1,0,2,0,0
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),압둘 말릭 아부,13:20,14,4/5,80.0,2/2,100.0,6/7,85.7,0/0,0,2,2,4,1,0,1,1,0,0,0,4
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),아셈 마레이,26:40,22,7/13,53.8,0/0,0,7/13,53.8,8/12,66.7,2,8,10,0,2,1,3,1,4,9,7
창원 LG 세이커스,서울 삼성 썬더스,2021.10.10 (일),이승우,1:2,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),송창용,3:47,2,1/1,100.0,0/1,0.0,1/2,50.0,0/0,0,1,0,1,0,0,0,0,0,0,0,1
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),이정현,34:27,21,4/6,66.7,3/5,60.0,7/11,63.6,4/6,66.7,0,1,1,0,3,3,1,0,2,6,4
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),정창영,20:33,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,0,2,2,0,3,1,0,0,1,3,0
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),라건아,34:7,13,6/11,54.5,0/2,0.0,6/13,46.2,1/2,50.0,4,10,14,0,2,0,1,0,3,1,6
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),김지완,26:56,12,3/7,42.9,2/4,50.0,5/11,45.5,0/2,0.0,0,4,4,0,5,3,2,0,3,2,2
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),김상규,7:15,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),유병훈,6:27,0,0/1,0.0,0/1,0.0,0/2,0.0,0/0,0,0,0,0,0,0,0,0,0,3,0,0
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),전준범,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),송교창,28:58,17,7/10,70.0,1/3,33.3,8/13,61.5,0/0,0,1,2,3,1,0,2,0,2,2,1,5
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),이진욱,0:4,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),유현준,31:33,9,3/5,60.0,0/0,0,3/5,60.0,3/3,100.0,0,1,1,0,6,2,1,1,2,2,3
전주 KCC 이지스,고양 오리온 오리온스,2021.10.10 (일),라타비우스 윌리엄스,5:53,4,1/6,16.7,0/0,0,1/6,16.7,2/2,100.0,5,2,7,0,0,1,0,0,1,1,1
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),오용준,3:3,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),김강선,21:59,13,2/3,66.7,3/5,60.0,5/8,62.5,0/0,0,1,0,1,0,1,1,1,0,3,0,2
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),최현민,14:14,2,1/1,100.0,0/4,0.0,1/5,20.0,0/0,0,0,1,1,0,1,0,1,0,1,0,1
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),이대성,35:48,8,4/5,80.0,0/3,0.0,4/8,50.0,0/0,0,0,4,4,0,5,3,1,0,2,3,2
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),한호빈,28:55,9,2/2,100.0,1/3,33.3,3/5,60.0,2/2,100.0,0,2,2,0,5,0,1,0,1,3,1
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),최승욱,3:43,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,1,0,1,0,0,0,0,0,0,0,1
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),이승현,32:25,15,5/10,50.0,1/4,25.0,6/14,42.9,2/2,100.0,3,4,7,0,4,1,1,0,2,4,3
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),이종현,3:48,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,1,0,1,0,0,1,0,0,0,0,0
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),김진유,0:48,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,0,0,0,0,0,0
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),머피 할로웨이,17:27,12,6/8,75.0,0/0,0,6/8,75.0,0/1,0.0,2,3,5,1,2,0,2,0,1,2,6
고양 오리온 오리온스,전주 KCC 이지스,2021.10.10 (일),미로슬라브 라둘리차,22:33,19,7/13,53.8,1/2,50.0,8/15,53.3,2/2,100.0,3,6,9,0,3,2,2,1,2,5,4
