Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),김주성,37:23,29,11/14,78.6,0/0,0,11/14,78.6,7/9,77.8,3,4,7,0,2,5,2,1,3,0,10
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),진경석,5:2,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,3,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),김성현,10:52,3,0/0,0,1/2,50.0,1/2,50.0,0/0,0,0,0,0,0,1,0,0,0,2,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),박지현,20:55,5,1/1,100.0,1/1,100.0,2/2,100.0,0/0,0,0,1,1,0,2,1,3,0,5,0,1
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),손준영,11:39,9,3/3,100.0,1/1,100.0,4/4,100.0,0/1,0.0,0,2,2,0,0,1,0,0,0,0,3
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),이광재,15:44,2,0/0,0,0/0,0,0/0,0,2/2,100.0,0,1,1,0,0,1,1,0,2,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),마퀸 챈들러,19:57,7,2/5,40.0,0/2,0.0,2/7,28.6,3/5,60.0,0,3,3,0,3,3,0,0,2,0,1
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),윤호영,21:24,4,2/5,40.0,0/0,0,2/5,40.0,0/0,0,0,2,2,0,4,1,2,1,4,0,1
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),조나단 존스,20:3,9,4/10,40.0,0/0,0,4/10,40.0,1/2,50.0,4,6,10,1,0,2,0,2,3,0,4
원주 동부 프로미,창원 LG 세이커스,2010.03.10 (수),김명훈,14:12,2,1/2,50.0,0/0,0,1/2,50.0,0/0,0,1,2,3,0,0,1,0,1,2,0,1
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),이동준,6:59,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),조우현,12:1,3,0/0,0,1/2,50.0,1/2,50.0,0/0,0,0,1,1,0,0,0,0,0,2,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),추승균,37:53,16,6/10,60.0,0/0,0,6/10,60.0,4/4,100.0,0,5,5,0,4,2,3,0,3,0,3
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),강은식,14:32,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,2,3,0,1,0,2,0,5,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),정선규,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),임재현,36:37,10,2/5,40.0,2/3,66.7,4/8,50.0,0/0,0,0,1,1,0,2,1,1,0,4,0,1
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),정의한,8:8,1,0/0,0,0/0,0,0/0,0,1/2,50.0,0,0,0,0,0,1,0,0,2,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),테렌스 레더,14:45,15,6/11,54.5,0/0,0,6/11,54.5,3/3,100.0,2,4,6,2,1,1,0,1,4,0,4
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),아이반 존슨,25:15,30,12/17,70.6,0/1,0.0,12/18,66.7,6/13,46.2,0,6,6,1,4,1,1,1,3,0,10
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),강병현,5:51,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,0,1,0,0,0,0,0,0,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),하승진,9:37,6,2/4,50.0,0/0,0,2/4,50.0,2/2,100.0,0,2,2,0,0,1,0,0,0,0,2
전주 KCC 이지스,서울 삼성 썬더스,2010.03.11 (목),전태풍,28:22,11,3/5,60.0,1/3,33.3,4/8,50.0,2/4,50.0,0,3,3,0,9,2,1,0,5,0,1
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),강혁,33:49,22,2/4,50.0,4/8,50.0,6/12,50.0,6/7,85.7,0,2,2,0,2,3,1,0,2,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),이규섭,28:7,13,1/4,25.0,3/6,50.0,4/10,40.0,2/4,50.0,1,4,5,0,1,3,0,1,5,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),김동욱,25:19,2,1/3,33.3,0/0,0,1/3,33.3,0/0,0,1,3,4,0,1,1,1,0,2,0,1
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),이정석,32:33,8,3/6,50.0,0/2,0.0,3/8,37.5,2/2,100.0,1,2,3,0,3,4,1,0,4,0,3
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),이상민,18:33,8,2/4,50.0,1/6,16.7,3/10,30.0,1/3,33.3,0,3,3,0,1,2,0,0,2,0,2
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),빅터 토마스,17:13,14,5/5,100.0,0/1,0.0,5/6,83.3,4/4,100.0,1,2,3,0,0,1,0,1,4,0,4
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),서동용,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),차재영,2:40,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),오정현,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),마이카 브랜드,22:47,12,5/9,55.6,0/0,0,5/9,55.6,2/3,66.7,3,6,9,0,2,0,2,1,3,0,5
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),박대남,0:22,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.11 (목),이승준,18:37,4,1/2,50.0,0/0,0,1/2,50.0,2/2,100.0,1,3,4,1,0,3,0,1,5,0,1
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),조상현,17:17,0,0/0,0,0/4,0.0,0/4,0.0,0/0,0,1,2,3,0,1,1,0,0,3,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),전형수,30:20,6,1/8,12.5,1/3,33.3,2/11,18.2,1/2,50.0,1,4,5,0,7,2,2,0,2,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),김현중,4:45,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,0,0,0,0,1,0,0,0,0,0,1
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),백인선,11:40,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,1,2,0,0,0,0,0,3,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),이창수,14:12,4,2/4,50.0,0/0,0,2/4,50.0,0/0,0,1,0,1,0,1,1,0,0,5,0,2
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),강대협,18:6,9,0/0,0,2/3,66.7,2/3,66.7,3/3,100.0,0,0,0,0,2,1,0,0,2,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),이현민,4:55,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,1,1,2,0,1,0,1,0,0,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),이현준,8:49,2,1/1,100.0,0/3,0.0,1/4,25.0,0/1,0.0,0,0,0,0,1,0,0,0,1,0,1
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),기승호,13:16,3,0/3,0.0,1/3,33.3,1/6,16.7,0/0,0,0,1,1,0,2,0,0,0,1,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),문태영,36:54,17,8/13,61.5,0/1,0.0,8/14,57.1,1/2,50.0,2,5,7,0,3,0,0,1,3,0,4
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),크리스 알렉산더,31:52,16,7/12,58.3,0/0,0,7/12,58.3,2/5,40.0,5,4,9,0,0,1,1,0,2,0,7
창원 LG 세이커스,원주 동부 프로미,2010.03.12 (금),레지날드 워렌,7:54,6,3/4,75.0,0/1,0.0,3/5,60.0,0/0,0,1,1,2,0,0,0,0,0,2,0,2
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),표명일,14:12,0,0/3,0.0,0/0,0,0/3,0.0,0/0,0,0,0,0,0,4,2,0,0,1,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),김진호,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),김주성,34:53,17,5/7,71.4,0/0,0,5/7,71.4,7/10,70.0,1,2,3,0,5,2,1,2,4,0,3
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),진경석,16:59,8,1/1,100.0,2/3,66.7,3/4,75.0,0/0,0,0,0,0,0,1,0,0,0,1,0,1
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),김성현,2:19,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,1,0,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),박지현,27:44,17,2/5,40.0,3/3,100.0,5/8,62.5,4/4,100.0,0,4,4,0,3,0,1,0,2,0,2
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),손준영,1:10,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,0,0,0,0,1,0,0,2,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),이광재,21:16,4,1/3,33.3,0/1,0.0,1/4,25.0,2/2,100.0,1,3,4,0,1,3,0,0,2,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),마퀸 챈들러,17:23,8,4/7,57.1,0/2,0.0,4/9,44.4,0/0,0,2,3,5,0,1,0,1,1,2,0,3
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),윤호영,34:44,14,5/8,62.5,0/1,0.0,5/9,55.6,4/4,100.0,2,2,4,0,2,0,0,0,2,0,5
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),조나단 존스,22:37,9,3/6,50.0,0/0,0,3/6,50.0,3/4,75.0,2,6,8,1,0,2,0,3,2,0,3
원주 동부 프로미,창원 LG 세이커스,2010.03.12 (금),김명훈,6:43,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,2,2,0,0,0,0,0,1,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),이동준,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),조우현,5:27,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,1,3,0,1,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),추승균,36:16,12,4/5,80.0,0/2,0.0,4/7,57.1,4/4,100.0,0,3,3,0,5,1,1,0,3,0,1
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),강은식,33:53,9,0/0,0,3/5,60.0,3/5,60.0,0/0,0,3,4,7,0,4,2,2,0,4,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),정선규,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),임재현,34:45,14,2/3,66.7,2/4,50.0,4/7,57.1,4/4,100.0,1,2,3,0,4,2,1,0,3,0,2
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),정의한,6:54,5,0/0,0,1/1,100.0,1/1,100.0,2/2,100.0,0,1,1,0,0,1,0,0,3,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),테렌스 레더,22:11,18,8/10,80.0,0/0,0,8/10,80.0,2/4,50.0,2,2,4,0,0,4,0,1,0,0,5
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),아이반 존슨,17:49,14,4/7,57.1,1/4,25.0,5/11,45.5,3/5,60.0,1,5,6,1,0,2,1,0,1,0,3
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),하승진,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),전태풍,34:19,22,7/12,58.3,2/3,66.7,9/15,60.0,2/2,100.0,1,2,3,0,5,4,0,0,4,0,5
전주 KCC 이지스,서울 삼성 썬더스,2010.03.13 (토),최성근,8:26,0,0/2,0.0,0/0,0,0/2,0.0,0/0,0,0,1,1,0,0,0,0,0,3,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),강혁,29:36,6,0/2,0.0,2/6,33.3,2/8,25.0,0/0,0,0,3,3,0,5,0,2,1,1,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),이규섭,27:13,9,0/1,0.0,2/5,40.0,2/6,33.3,3/3,100.0,1,0,1,0,1,2,1,0,4,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),김동욱,19:32,3,0/1,0.0,0/0,0,0/1,0.0,3/3,100.0,0,1,1,0,2,2,0,0,2,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),이정석,17:58,7,2/3,66.7,1/2,50.0,3/5,60.0,0/2,0.0,0,1,1,0,3,2,1,0,3,0,2
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),이상민,24:7,12,1/3,33.3,2/2,100.0,3/5,60.0,4/4,100.0,0,1,1,0,4,5,3,3,4,0,1
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),빅터 토마스,11:27,6,3/3,100.0,0/0,0,3/3,100.0,0/0,0,2,1,3,0,1,0,0,0,4,0,3
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),서동용,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),차재영,10:38,0,0/1,0.0,0/3,0.0,0/4,0.0,0/0,0,1,0,1,0,1,2,2,0,3,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),오정현,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),마이카 브랜드,28:33,13,5/9,55.6,1/2,50.0,6/11,54.5,0/0,0,2,3,5,0,1,2,1,0,2,0,4
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),박대남,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.13 (토),이승준,30:56,21,7/11,63.6,0/2,0.0,7/13,53.8,7/9,77.8,2,7,9,0,2,3,0,0,3,0,5
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),표명일,9:33,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,2,2,0,1,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),김진호,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),김주성,40:0,15,7/13,53.8,0/0,0,7/13,53.8,1/1,100.0,2,3,5,0,6,4,0,2,4,0,3
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),진경석,8:58,6,0/1,0.0,0/0,0,0/1,0.0,6/6,100.0,1,0,1,0,0,0,0,0,4,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),김성현,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),박지현,32:41,5,1/1,100.0,1/3,33.3,2/4,50.0,0/0,0,0,3,3,0,3,0,3,0,4,0,1
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),손준영,14:27,13,2/2,100.0,3/3,100.0,5/5,100.0,0/0,0,0,1,1,0,0,0,0,0,3,0,2
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),이광재,15:47,2,1/3,33.3,0/0,0,1/3,33.3,0/0,0,1,0,1,0,1,1,0,0,1,0,1
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),마퀸 챈들러,18:7,13,3/8,37.5,1/1,100.0,4/9,44.4,4/4,100.0,0,2,2,0,5,3,0,0,5,0,1
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),윤호영,32:39,9,3/5,60.0,0/1,0.0,3/6,50.0,3/4,75.0,1,5,6,0,1,2,1,1,2,0,3
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),조나단 존스,21:46,14,6/9,66.7,0/0,0,6/9,66.7,2/2,100.0,0,2,2,3,0,0,1,0,2,0,6
원주 동부 프로미,창원 LG 세이커스,2010.03.14 (일),김명훈,6:2,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,2,2,0,0,0,0,0,0,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),조상현,9:38,2,1/1,100.0,0/2,0.0,1/3,33.3,0/0,0,0,0,0,0,0,0,2,0,1,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),전형수,35:17,7,2/4,50.0,1/5,20.0,3/9,33.3,0/2,0.0,1,3,4,0,4,2,0,0,1,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),김현중,4:29,0,0/1,0.0,0/0,0,0/1,0.0,0/0,0,0,0,0,0,2,1,0,0,0,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),백인선,25:20,10,1/2,50.0,2/6,33.3,3/8,37.5,2/3,66.7,0,1,1,0,0,2,1,0,4,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),이창수,12:50,2,1/2,50.0,0/0,0,1/2,50.0,0/0,0,0,0,0,0,0,2,1,0,4,0,1
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),강대협,15:58,3,0/1,0.0,1/3,33.3,1/4,25.0,0/0,0,1,0,1,0,1,1,0,0,2,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),이현민,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),이현준,14:24,9,0/0,0,3/5,60.0,3/5,60.0,0/0,0,1,0,1,0,0,0,0,0,1,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),기승호,2:31,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),문태영,39:33,18,6/11,54.5,0/1,0.0,6/12,50.0,6/7,85.7,1,4,5,0,1,2,1,1,4,0,6
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),크리스 알렉산더,37:23,13,5/9,55.6,0/0,0,5/9,55.6,3/5,60.0,4,7,11,0,0,2,0,2,2,0,5
창원 LG 세이커스,원주 동부 프로미,2010.03.14 (일),레지날드 워렌,2:37,2,1/3,33.3,0/0,0,1/3,33.3,0/0,0,1,0,1,0,0,0,0,0,0,0,1
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),강혁,28:54,11,3/4,75.0,1/3,33.3,4/7,57.1,2/2,100.0,0,2,2,0,5,2,0,0,1,0,2
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),이규섭,28:42,18,4/6,66.7,3/5,60.0,7/11,63.6,1/1,100.0,0,5,5,0,2,1,0,0,2,0,2
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),김동욱,15:47,11,0/0,0,3/3,100.0,3/3,100.0,2/2,100.0,0,2,2,0,3,0,0,0,1,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),이정석,29:2,7,0/0,0,2/2,100.0,2/2,100.0,1/1,100.0,1,1,2,0,1,3,2,0,5,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),이상민,20:11,0,0/1,0.0,0/3,0.0,0/4,0.0,0/0,0,0,0,0,0,5,0,0,0,4,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),박훈근,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),빅터 토마스,34:1,28,10/13,76.9,1/2,50.0,11/15,73.3,5/7,71.4,5,1,6,0,5,3,0,1,3,0,10
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),서동용,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),차재영,6:56,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),마이카 브랜드,5:59,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,0,1,1,0,0,0,0,0,0,0,1
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),박대남,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),이승준,30:28,15,7/11,63.6,0/0,0,7/11,63.6,1/2,50.0,1,8,9,1,3,7,0,0,4,0,7
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),이동준,2:50,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),조우현,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),추승균,32:45,14,4/6,66.7,1/5,20.0,5/11,45.5,3/3,100.0,0,2,2,0,2,0,0,0,3,0,1
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),강은식,33:5,14,2/3,66.7,3/7,42.9,5/10,50.0,1/1,100.0,4,5,9,0,0,1,1,0,4,0,2
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),정선규,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),임재현,30:33,2,1/4,25.0,0/4,0.0,1/8,12.5,0/0,0,2,0,2,0,1,0,2,0,4,0,1
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),정의한,9:6,0,0/0,0,0/0,0,0/0,0,0/0,0,1,0,1,0,0,0,1,0,1,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),테렌스 레더,23:15,18,5/8,62.5,0/0,0,5/8,62.5,8/10,80.0,3,4,7,1,1,1,0,1,4,0,4
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),아이반 존슨,16:45,11,3/9,33.3,0/1,0.0,3/10,30.0,5/7,71.4,2,2,4,0,0,2,0,0,1,0,2
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),강병현,14:10,0,0/1,0.0,0/2,0.0,0/3,0.0,0/0,0,0,1,1,0,1,0,1,0,1,0,0
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),전태풍,37:31,25,8/9,88.9,2/7,28.6,10/16,62.5,3/4,75.0,1,0,1,0,8,3,3,0,3,0,7
전주 KCC 이지스,서울 삼성 썬더스,2010.03.15 (월),최성근,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),강혁,28:54,11,3/4,75.0,1/3,33.3,4/7,57.1,2/2,100.0,0,2,2,0,5,2,0,0,1,0,2
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),이규섭,28:42,18,4/6,66.7,3/5,60.0,7/11,63.6,1/1,100.0,0,5,5,0,2,1,0,0,2,0,2
서울 삼성 썬더스,전주 KCC 이지스,2010.03.15 (월),김동욱,15:47,11,0/0,0,3/3,100.0,3/3,100.0,2/2,100.0,0,2,2,0,3,0,0,0,1,0,0
