Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.01 (일),필립 리치,29:58,19,6/10,60.0,1/2,50.0,7/12,58.3,4/8,50.0,2,6,8,2,5,3,1,2,0,0,6
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.01 (일),김희선,2:12,3,0/0,0,1/1,100.0,1/1,100.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.01 (일),이홍수,1:24,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.01 (일),송영진,39:18,15,4/5,80.0,1/2,50.0,5/7,71.4,4/8,50.0,3,4,7,0,1,2,1,1,3,0,3
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.01 (일),황진원,18:55,10,3/3,100.0,1/1,100.0,4/4,100.0,1/2,50.0,0,0,0,0,3,1,0,0,4,0,2
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.01 (일),이한권,2:14,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.01 (일),김도수,11:47,2,1/2,50.0,0/3,0.0,1/5,20.0,0/0,0,0,2,2,0,4,0,0,0,0,0,1
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),주희정,38:16,7,1/3,33.3,1/1,100.0,2/4,50.0,2/2,100.0,0,3,3,0,4,1,2,0,1,0,1
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),신종석,16:28,3,0/0,0,1/1,100.0,1/1,100.0,0/0,0,1,1,2,0,0,0,0,1,3,0,0
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),김훈,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),이현호,24:34,4,2/4,50.0,0/1,0.0,2/5,40.0,0/0,0,0,1,1,0,1,0,1,0,5,0,2
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),윤영필,4:2,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,0,1,0,0,3,0,0
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),은희석,20:13,2,1/3,33.3,0/2,0.0,1/5,20.0,0/0,0,0,0,0,0,2,2,1,0,4,0,1
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),주니어 버로,26:22,11,5/9,55.6,0/2,0.0,5/11,45.5,1/2,50.0,1,4,5,0,0,1,1,1,1,0,4
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),단테 존스,33:38,36,12/18,66.7,3/10,30.0,15/28,53.6,3/3,100.0,1,9,10,2,2,4,3,0,1,0,4
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),김정윤,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),전원석,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),양희승,27:20,12,3/5,60.0,1/4,25.0,4/9,44.4,3/3,100.0,2,0,2,0,3,3,0,0,4,0,3
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.01 (일),김일두,9:7,2,1/2,50.0,0/0,0,1/2,50.0,0/0,0,0,0,0,0,0,0,0,0,3,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),네이트 존슨,26:12,15,6/12,50.0,0/3,0.0,6/15,40.0,3/4,75.0,0,3,3,1,2,1,2,2,4,0,6
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),강혁,35:33,15,6/6,100.0,0/1,0.0,6/7,85.7,3/4,75.0,0,4,4,0,10,3,3,0,3,0,5
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),이규섭,15:32,5,1/2,50.0,1/2,50.0,2/4,50.0,0/0,0,1,2,3,0,0,1,0,0,3,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),박영민,11:51,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,0,0,0,3,0,1,2,2,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),이병윤,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),올루미데 오예데지,33:48,14,5/10,50.0,0/2,0.0,5/12,41.7,4/5,80.0,2,6,8,2,1,2,0,2,4,0,4
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),이원수,7:28,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,1,1,0,0,1,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),임휘종,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),이정석,33:1,8,1/1,100.0,2/3,66.7,3/4,75.0,0/0,0,1,2,3,0,5,1,2,0,2,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),송태영,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),서장훈,36:8,23,7/13,53.8,3/4,75.0,10/17,58.8,0/0,0,0,5,5,0,1,2,0,0,3,0,5
서울 삼성 썬더스,대구 오리온스,2007.04.02 (월),박성훈,0:27,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),이은호,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),김병철,38:56,3,0/4,0.0,1/4,25.0,1/8,12.5,0/0,0,0,1,1,0,5,6,0,0,3,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),이흥배,11:4,3,0/2,0.0,1/3,33.3,1/5,20.0,0/0,0,1,0,1,0,1,0,0,0,1,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),오용준,16:20,3,0/0,0,1/3,33.3,1/3,33.3,0/0,0,1,1,2,0,0,0,2,0,1,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),추철민,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),박준용,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),성준모,4:16,4,1/1,100.0,0/0,0,1/1,100.0,2/2,100.0,1,0,1,0,0,0,1,0,1,0,1
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),이현준,6:25,0,0/0,0,0/1,0.0,0/1,0.0,0/2,0.0,0,2,2,0,0,0,0,1,1,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),주태수,27:15,4,2/4,50.0,0/0,0,2/4,50.0,0/0,0,0,2,2,0,2,0,0,0,4,0,2
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),정재호,35:44,14,2/2,100.0,3/7,42.9,5/9,55.6,1/2,50.0,0,1,1,0,4,3,0,0,2,0,2
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),피트 마이클,36:58,40,13/22,59.1,2/6,33.3,15/28,53.6,8/10,80.0,7,8,15,1,1,3,0,1,1,0,12
대구 오리온스,서울 삼성 썬더스,2007.04.02 (월),마커스 다우잇,23:2,2,1/7,14.3,0/1,0.0,1/8,12.5,0/0,0,6,7,13,0,0,1,2,1,2,0,1
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),주희정,40:0,10,2/4,50.0,2/3,66.7,4/7,57.1,0/0,0,0,2,2,0,6,3,2,0,3,0,2
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),신종석,12:13,2,1/1,100.0,0/1,0.0,1/2,50.0,0/0,0,2,1,3,0,1,0,0,0,1,0,1
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),김훈,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),이현호,16:0,3,1/3,33.3,0/1,0.0,1/4,25.0,1/2,50.0,1,1,2,0,0,0,1,0,4,0,1
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),윤영필,5:40,0,0/0,0,0/0,0,0/0,0,0/0,0,0,1,1,0,0,0,0,0,5,0,0
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),은희석,27:18,4,2/2,100.0,0/1,0.0,2/3,66.7,0/0,0,0,1,1,0,6,0,1,0,5,0,2
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),주니어 버로,23:59,7,3/6,50.0,0/1,0.0,3/7,42.9,1/2,50.0,1,4,5,0,0,3,1,2,2,0,3
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),단테 존스,35:46,31,10/18,55.6,2/8,25.0,12/26,46.2,5/8,62.5,1,8,9,1,1,4,2,0,4,0,5
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),김정윤,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),전원석,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),양희승,39:4,24,6/10,60.0,2/4,50.0,8/14,57.1,6/6,100.0,0,2,2,0,2,3,2,0,1,0,6
안양 KT&G 카이츠,부산 KTF 매직윙스,2007.04.03 (화),김일두,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),임영훈,0:15,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),신기성,39:2,27,5/7,71.4,1/4,25.0,6/11,54.5,14/16,87.5,0,9,9,0,5,4,1,0,2,0,4
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),옥범준,0:58,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),애런 맥기,29:42,15,7/11,63.6,0/1,0.0,7/12,58.3,1/3,33.3,3,3,6,0,1,5,0,0,4,0,7
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),조성민,30:36,10,2/2,100.0,2/5,40.0,4/7,57.1,0/0,0,1,2,3,0,5,3,2,0,5,0,2
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),필립 리치,30:3,19,8/10,80.0,1/2,50.0,9/12,75.0,0/0,0,4,5,9,2,4,3,2,2,3,0,8
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),김희선,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),이홍수,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),송영진,24:7,8,1/2,50.0,1/7,14.3,2/9,22.2,3/3,100.0,0,3,3,0,1,1,1,0,2,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),황진원,27:29,2,1/2,50.0,0/4,0.0,1/6,16.7,0/0,0,2,0,2,0,3,1,0,0,4,0,1
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),이한권,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
부산 KTF 매직윙스,안양 KT&G 카이츠,2007.04.03 (화),김도수,17:48,8,1/2,50.0,2/4,50.0,3/6,50.0,0/0,0,1,3,4,0,1,0,0,0,0,0,1
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),이은호,14:33,3,0/1,0.0,1/3,33.3,1/4,25.0,0/0,0,1,2,3,0,0,0,1,0,4,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),김병철,27:47,9,4/4,100.0,0/2,0.0,4/6,66.7,1/2,50.0,1,2,3,0,2,0,0,0,4,0,4
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),이흥배,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),김승현,38:36,18,4/7,57.1,2/6,33.3,6/13,46.2,4/4,100.0,2,2,4,0,10,4,2,0,3,0,3
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),오용준,4:41,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,0,1,0,0,1,0,0,1,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),추철민,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),성준모,10:25,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),이현준,11:35,0,0/1,0.0,0/1,0.0,0/2,0.0,0/0,0,0,1,1,0,1,0,0,0,2,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),주태수,16:27,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,0,1,1,0,0,1,0,0,4,0,1
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),정재호,16:32,10,1/1,100.0,2/3,66.7,3/4,75.0,2/2,100.0,0,3,3,0,0,0,0,0,2,0,1
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),피트 마이클,40:0,47,13/21,61.9,5/6,83.3,18/27,66.7,6/7,85.7,2,10,12,2,3,3,4,0,4,0,12
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),마커스 다우잇,19:24,2,1/5,20.0,0/0,0,1/5,20.0,0/0,0,2,2,4,0,1,3,1,2,1,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),네이트 존슨,29:20,28,10/16,62.5,0/2,0.0,10/18,55.6,8/10,80.0,3,4,7,1,2,3,1,1,2,0,9
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),강혁,37:17,10,1/5,20.0,0/2,0.0,1/7,14.3,8/8,100.0,0,4,4,0,6,3,1,0,1,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),이규섭,24:53,12,1/1,100.0,3/5,60.0,4/6,66.7,1/2,50.0,0,0,0,0,0,2,0,0,4,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),박영민,5:20,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),이병윤,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),올루미데 오예데지,30:40,12,6/11,54.5,0/0,0,6/11,54.5,0/0,0,1,4,5,1,4,1,1,0,1,0,6
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),이원수,14:22,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,2,2,0,2,0,1,0,4,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),임휘종,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),이정석,28:3,7,1/2,50.0,1/3,33.3,2/5,40.0,2/2,100.0,1,5,6,0,2,2,1,0,4,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),송태영,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),서장훈,29:47,6,1/3,33.3,0/1,0.0,1/4,25.0,4/5,80.0,0,0,0,0,0,2,0,0,1,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),박성훈,0:18,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),이은호,14:33,3,0/1,0.0,1/3,33.3,1/4,25.0,0/0,0,1,2,3,0,0,0,1,0,4,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),김병철,27:47,9,4/4,100.0,0/2,0.0,4/6,66.7,1/2,50.0,1,2,3,0,2,0,0,0,4,0,4
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),이흥배,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),김승현,38:36,18,4/7,57.1,2/6,33.3,6/13,46.2,4/4,100.0,2,2,4,0,10,4,2,0,3,0,3
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),오용준,4:41,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,1,0,1,0,0,1,0,0,1,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),추철민,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),성준모,10:25,0,0/0,0,0/2,0.0,0/2,0.0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),이현준,11:35,0,0/1,0.0,0/1,0.0,0/2,0.0,0/0,0,0,1,1,0,1,0,0,0,2,0,0
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),주태수,16:27,2,1/1,100.0,0/0,0,1/1,100.0,0/0,0,0,1,1,0,0,1,0,0,4,0,1
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),정재호,16:32,10,1/1,100.0,2/3,66.7,3/4,75.0,2/2,100.0,0,3,3,0,0,0,0,0,2,0,1
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),피트 마이클,40:0,47,13/21,61.9,5/6,83.3,18/27,66.7,6/7,85.7,2,10,12,2,3,3,4,0,4,0,12
대구 오리온스,서울 삼성 썬더스,2007.04.04 (수),마커스 다우잇,19:24,2,1/5,20.0,0/0,0,1/5,20.0,0/0,0,2,2,4,0,1,3,1,2,1,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),네이트 존슨,29:20,28,10/16,62.5,0/2,0.0,10/18,55.6,8/10,80.0,3,4,7,1,2,3,1,1,2,0,9
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),강혁,37:17,10,1/5,20.0,0/2,0.0,1/7,14.3,8/8,100.0,0,4,4,0,6,3,1,0,1,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),이규섭,24:53,12,1/1,100.0,3/5,60.0,4/6,66.7,1/2,50.0,0,0,0,0,0,2,0,0,4,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),박영민,5:20,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,1,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),이병윤,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),올루미데 오예데지,30:40,12,6/11,54.5,0/0,0,6/11,54.5,0/0,0,1,4,5,1,4,1,1,0,1,0,6
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),이원수,14:22,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,2,2,0,2,0,1,0,4,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),임휘종,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),이정석,28:3,7,1/2,50.0,1/3,33.3,2/5,40.0,2/2,100.0,1,5,6,0,2,2,1,0,4,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),송태영,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),서장훈,29:47,6,1/3,33.3,0/1,0.0,1/4,25.0,4/5,80.0,0,0,0,0,0,2,0,0,1,0,1
서울 삼성 썬더스,대구 오리온스,2007.04.04 (수),박성훈,0:18,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
울산 모비스 피버스,대구 오리온스,2007.04.07 (토),하상윤,8:25,5,0/0,0,1/1,100.0,1/1,100.0,2/2,100.0,0,0,0,0,1,0,0,0,1,0,0
울산 모비스 피버스,대구 오리온스,2007.04.07 (토),이병석,31:37,13,0/0,0,4/11,36.4,4/11,36.4,1/1,100.0,0,0,0,0,1,0,0,0,3,0,0
울산 모비스 피버스,대구 오리온스,2007.04.07 (토),김동우,29:10,8,0/2,0.0,1/4,25.0,1/6,16.7,5/8,62.5,1,5,6,0,1,2,0,0,3,0,0
