Team,Opponent,Date,Name,MIN,Pts,2PT M/A,2PT %,3PT M/A,3PT %,FG M/A,FG %,FT M/A,FT %,OR,DR,TOT,DK,AST,TO,Stl,BS,PF,FO,PP
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),김영환,33:53,13,2/6,33.3,3/9,33.3,5/15,33.3,0/1,0.0,3,1,4,0,3,1,0,0,1,0,2
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),기승호,0:46,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),이지운,16:46,5,1/2,50.0,1/2,50.0,2/4,50.0,0/0,0,1,2,3,0,1,1,1,0,4,0,1
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),양우섭,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),문태종,22:36,4,1/3,33.3,0/1,0.0,1/4,25.0,2/2,100.0,0,7,7,0,3,0,0,0,4,0,0
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),정창영,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),김시래,36:12,21,6/9,66.7,1/1,100.0,7/10,70.0,6/8,75.0,1,2,3,0,5,0,2,0,2,0,4
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),정성수,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),유병훈,11:19,0,0/0,0,0/1,0.0,0/1,0.0,0/0,0,0,1,1,0,2,0,0,0,1,0,0
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),데이본 제퍼슨,39:14,24,11/17,64.7,0/3,0.0,11/20,55.0,2/6,33.3,6,11,17,1,3,5,0,3,4,0,10
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),크리스 메시,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
창원 LG 세이커스,고양 오리온스,2015.03.08 (일),김종규,39:14,15,7/13,53.8,0/0,0,7/13,53.8,1/2,50.0,2,6,8,2,0,0,0,1,0,0,4
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),김동욱,30:14,9,2/3,66.7,1/3,33.3,3/6,50.0,2/3,66.7,0,0,0,0,1,0,2,0,0,0,1
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),이현민,22:23,2,1/2,50.0,0/1,0.0,1/3,33.3,0/0,0,0,0,0,0,4,2,0,0,4,0,0
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),임재현,2:39,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,1,0,0,0,0,0,0
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),김강선,3:26,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),허일영,38:32,11,1/3,33.3,3/5,60.0,4/8,50.0,0/0,0,1,9,10,0,0,0,0,0,3,0,0
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),한호빈,17:37,4,2/4,50.0,0/3,0.0,2/7,28.6,0/0,0,0,1,1,0,1,1,1,0,2,0,2
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),이승현,37:38,7,2/6,33.3,1/2,50.0,3/8,37.5,0/0,0,4,3,7,0,2,1,0,2,3,0,2
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),김만종,2:22,0,0/2,0.0,0/0,0,0/2,0.0,0/0,0,0,1,1,0,0,0,0,0,1,0,0
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),리오 라이온스,21:31,12,5/15,33.3,0/4,0.0,5/19,26.3,2/2,100.0,3,3,6,1,5,1,1,1,0,0,4
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),트로이 길렌워터,18:29,17,5/11,45.5,2/4,50.0,7/15,46.7,1/2,50.0,2,5,7,1,0,1,1,1,4,0,5
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),김도수,1:28,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
고양 오리온스,창원 LG 세이커스,2015.03.08 (일),전정규,3:41,0,0/1,0.0,0/0,0,0/1,0.0,0/2,0.0,0,0,0,0,0,0,0,0,1,0,0
서울 SK 나이츠,인천 전자랜드 엘리펀츠,2015.03.09 (월),주희정,23:24,6,1/3,33.3,1/1,100.0,2/4,50.0,1/2,50.0,0,2,2,0,1,0,1,0,1,0,1
서울 SK 나이츠,인천 전자랜드 엘리펀츠,2015.03.09 (월),박상오,21:45,2,1/3,33.3,0/2,0.0,1/5,20.0,0/0,0,0,2,2,0,0,2,0,0,1,0,1
서울 SK 나이츠,인천 전자랜드 엘리펀츠,2015.03.09 (월),김민수,29:37,10,1/9,11.1,2/3,66.7,3/12,25.0,2/2,100.0,3,6,9,0,2,1,0,0,1,0,1
서울 SK 나이츠,인천 전자랜드 엘리펀츠,2015.03.09 (월),애런 헤인즈,18:3,13,4/9,44.4,0/0,0,4/9,44.4,5/5,100.0,5,2,7,0,1,1,2,0,1,0,3
서울 SK 나이츠,인천 전자랜드 엘리펀츠,2015.03.09 (월),김우겸,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 SK 나이츠,인천 전자랜드 엘리펀츠,2015.03.09 (월),김선형,29:12,13,5/10,50.0,0/4,0.0,5/14,35.7,3/4,75.0,0,1,1,0,3,1,1,0,4,0,5
서울 SK 나이츠,인천 전자랜드 엘리펀츠,2015.03.09 (월),권용웅,0:0,0,0/0,0,0/0,0,0/0,0,0/0,0,0,0,0,0,0,0,0,0,0,0,0
서울 SK 나이츠,인천 전자랜드 엘리펀츠,2015.03.09 (월),최부경,10:15,6,2/3,66.7,0/0,0,2/3,66.7,2/2,100.0,2,0,2,0,1,0,0,0,0,0,2
